"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"3038 Winding Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1675000","3","3","2752","608.65","3920","sqft","8/23/2024","1724396400000","https://zillow.com/homedetails/3038-Winding-Ln-Westlake-Village-CA-91361/16490555_zpid/","34.149963","-118.82064","TOWNHOUSE","1675000","6978","https://photos.zillowstatic.com/fp/41d19fd82ddb931cc1f3f258d3ffc5ed-p_e.jpg"
"44 Old Castle Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","735000","2","2","1440","510.42","6673","sqft","8/22/2024","1724310000000","https://zillow.com/homedetails/44-Old-Castle-Rd-Westlake-Village-CA-91361/19891160_zpid/","34.130787","-118.81861","MANUFACTURED","735100","3184","https://photos.zillowstatic.com/fp/06cc5d57195fe610ca3bc5ab413f1493-p_e.jpg"
"1600 Vista Oaks Way, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","3241000","5","6","5469","592.61","0.5105601469237833","acres","8/20/2024","1724137200000","https://zillow.com/homedetails/1600-Vista-Oaks-Way-Thousand-Oaks-CA-91361/16471442_zpid/","34.146023","-118.85636","SINGLE_FAMILY","3241400","13045","https://photos.zillowstatic.com/fp/90bc5e22e864b845cd51820c7a4dfe46-p_e.jpg"
"1246 Kirkford Way, Westlake Village, CA 91361","91361","Westlake Village","CA","524500","2","1","920","570.11","3049","sqft","8/20/2024","1724137200000","https://zillow.com/homedetails/1246-Kirkford-Way-Westlake-Village-CA-91361/16490419_zpid/","34.148445","-118.82561","CONDO","521700","3023","https://photos.zillowstatic.com/fp/47c1a786400e0b0038d1feedae8c0b1b-p_e.jpg"
"885 Blue Spring Dr, Westlake Village, CA 91361","91361","Westlake Village","CA","1653160","5","4","3128","528.5","7784","sqft","8/19/2024","1724050800000","https://zillow.com/homedetails/885-Blue-Spring-Dr-Westlake-Village-CA-91361/16492393_zpid/","34.15457","-118.83762","SINGLE_FAMILY","1747900","6970","https://photos.zillowstatic.com/fp/d56fc432e0d21b36fad042968a191a26-p_e.jpg"
"2047 Bridgegate Ct, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","2100000","4","3","2510","836.65","8120","sqft","8/16/2024","1723791600000","https://zillow.com/homedetails/2047-Bridgegate-Ct-Thousand-Oaks-CA-91361/16492681_zpid/","34.14681","-118.84138","SINGLE_FAMILY","2100200","7743","https://photos.zillowstatic.com/fp/f7b85c755998bc8064d64f992a8da0aa-p_e.jpg"
"1417 S Eastwind Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","3400000","3","3","2621","1297.21","4420","sqft","8/16/2024","1723791600000","https://zillow.com/homedetails/1417-S-Eastwind-Cir-Westlake-Village-CA-91361/16493139_zpid/","34.146008","-118.82782","SINGLE_FAMILY","3400300","7266","https://photos.zillowstatic.com/fp/ba36330fe7e596adba0d51ec44ddcbcc-p_e.jpg"
"1664 Valecroft Ave, Westlake Village, CA 91361","91361","Westlake Village","CA","1445682","4","3","2840","509.04","0.27240000000000003","acres","8/15/2024","1723705200000","https://zillow.com/homedetails/1664-Valecroft-Ave-Westlake-Village-CA-91361/16491772_zpid/","34.152954","-118.85306","SINGLE_FAMILY","1445800","7215","https://photos.zillowstatic.com/fp/b6632fcdbdfdfb055b4164d24bc5ebe4-p_e.jpg"
"1138 Stonewall Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","825000","3","2","1416","582.63","6098","sqft","8/14/2024","1723618800000","https://zillow.com/homedetails/1138-Stonewall-Cir-Westlake-Village-CA-91361/16490180_zpid/","34.149483","-118.82651","CONDO","825200","4235","https://photos.zillowstatic.com/fp/c7e4954e7241611904fe920ce3f46854-p_e.jpg"
"2639 Hartland Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","810000","2","2","1149","704.96","6098","sqft","8/13/2024","1723532400000","https://zillow.com/homedetails/2639-Hartland-Cir-Westlake-Village-CA-91361/16490102_zpid/","34.151516","-118.828445","CONDO","810300","3541","https://photos.zillowstatic.com/fp/e67b41c9ed36eb8082caccdc33b17b65-p_e.jpg"
"1653 S Elmsford Pl, Westlake Village, CA 91361","91361","Westlake Village","CA","1750000","4","3","2490","702.81","6610","sqft","8/12/2024","1723446000000","https://zillow.com/homedetails/1653-S-Elmsford-Pl-Westlake-Village-CA-91361/16491067_zpid/","34.144325","-118.85396","SINGLE_FAMILY","1750400","6306","https://photos.zillowstatic.com/fp/06cd0db53a28aa4288454b28e3436b7b-p_e.jpg"
"236 Green Heath Pl, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","581500","3","3","1452","400.48","4356","sqft","8/8/2024","1723100400000","https://zillow.com/homedetails/236-Green-Heath-Pl-Thousand-Oaks-CA-91361/16484673_zpid/","34.1748","-118.8816","TOWNHOUSE","583200","3883","https://photos.zillowstatic.com/fp/b5e2ed45d7af094cc577c088761550ae-p_e.jpg"
"1647 E Brentford Ave, Westlake Village, CA 91361","91361","Westlake Village","CA","1725000","4","3","2386","722.97","6500","sqft","8/6/2024","1722927600000","https://zillow.com/homedetails/1647-E-Brentford-Ave-Westlake-Village-CA-91361/16491205_zpid/","34.1466","-118.848816","SINGLE_FAMILY","1725400","6407","https://photos.zillowstatic.com/fp/11d98c592bd47be56f1eff98c6ce693d-p_e.jpg"
"32152 Beachfront Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1475000","3","2","1854","795.58","3514","sqft","8/6/2024","1722927600000","https://zillow.com/homedetails/32152-Beachfront-Ln-Westlake-Village-CA-91361/19891506_zpid/","34.145462","-118.82549","SINGLE_FAMILY","1621800","5920","https://photos.zillowstatic.com/fp/eb0c911869fb55a0970efefaf0e3bd27-p_e.jpg"
"2351 Topsail Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","1715000","4","2","2161","793.61","8904","sqft","8/5/2024","1722841200000","https://zillow.com/homedetails/2351-Topsail-Cir-Westlake-Village-CA-91361/16493508_zpid/","34.14278","-118.83421","SINGLE_FAMILY","1715700","6446","https://photos.zillowstatic.com/fp/81bbe9948d6dcd903333742b4c30836a-p_e.jpg"
"1150 S Westlake Blvd UNIT B, Westlake, CA 91361","91361","Westlake","CA","1175000","2","3","1936","606.92","3920","sqft","8/5/2024","1722841200000","https://zillow.com/homedetails/1150-S-Westlake-Blvd-UNIT-B-Westlake-CA-91361/16493619_zpid/","34.149662","-118.83334","CONDO","1175000","4684","https://photos.zillowstatic.com/fp/ec02ba3e0d87c86873b5eec08dfdf39a-p_e.jpg"
"4368 Deerpark Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1994000","4","3","2412","826.7","5900","sqft","8/5/2024","1722841200000","https://zillow.com/homedetails/4368-Deerpark-Ct-Westlake-Village-CA-91361/19893099_zpid/","34.145107","-118.81032","SINGLE_FAMILY","1994700","7615","https://photos.zillowstatic.com/fp/cea04fe88e4b103c6c438031f2bc9602-p_e.jpg"
"1154 Landsburn Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","560000","2","1","924","606.06","3049","sqft","8/2/2024","1722582000000","https://zillow.com/homedetails/1154-Landsburn-Cir-Westlake-Village-CA-91361/16490312_zpid/","34.14829","-118.82312","CONDO","560100","3028","https://photos.zillowstatic.com/fp/9ca0293bb8c268ec0d227bb1efd6b6a3-p_e.jpg"
"2467 Swanfield Ct, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","2683500","3","3","3301","812.94","3301","sqft","8/2/2024","1722582000000","https://zillow.com/homedetails/2467-Swanfield-Ct-Thousand-Oaks-CA-91361/16490966_zpid/","34.135315","-118.887024","CONDO","2684100","7201","https://photos.zillowstatic.com/fp/0174a09ce93e4e45c18447c2ca2e0c95-p_e.jpg"
"4046 Whitesail Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","2750000","3","2","1970","1395.94","5301","sqft","8/2/2024","1722582000000","https://zillow.com/homedetails/4046-Whitesail-Cir-Westlake-Village-CA-91361/19891879_zpid/","34.143524","-118.8263","SINGLE_FAMILY","2750700","6190","https://photos.zillowstatic.com/fp/cb926b4213bc917757f7a7f067802032-p_e.jpg"
"921 Ranch House Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","1445000","4","3","2824","511.69","7524","sqft","7/31/2024","1722409200000","https://zillow.com/homedetails/921-Ranch-House-Rd-Westlake-Village-CA-91361/16492367_zpid/","34.154503","-118.838524","SINGLE_FAMILY","1445700","7482","https://photos.zillowstatic.com/fp/14199fdcc5491bec7ad583e0501320e3-p_e.jpg"
"2335 Bayside Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1618000","3","2","1991","812.66","9807","sqft","7/30/2024","1722322800000","https://zillow.com/homedetails/2335-Bayside-Ct-Westlake-Village-CA-91361/16492499_zpid/","34.14098","-118.834755","SINGLE_FAMILY","1618600","5602","https://photos.zillowstatic.com/fp/839f1be8951fe0c7158df281c3fe6345-p_e.jpg"
"2257 Glastonbury Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","1302900","4","2","2038","639.3","9899","sqft","7/30/2024","1722322800000","https://zillow.com/homedetails/2257-Glastonbury-Rd-Westlake-Village-CA-91361/16492571_zpid/","34.144802","-118.83686","SINGLE_FAMILY","1734800","6163","https://photos.zillowstatic.com/fp/03d5d6b48452f98ee1998f571cebfd8e-p_e.jpg"
"4512 Sevenoaks Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1670000","4","2","2372","704.05","8395","sqft","7/30/2024","1722322800000","https://zillow.com/homedetails/4512-Sevenoaks-Ct-Westlake-Village-CA-91361/19892739_zpid/","34.147034","-118.81103","SINGLE_FAMILY","1670700","6035","https://photos.zillowstatic.com/fp/ba9428076326ff64c2ce15616f2f351a-p_e.jpg"
"2063 Dewberry Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1224000","4","2","1550","789.68","0.3055555555555556","acres","7/29/2024","1722236400000","https://zillow.com/homedetails/2063-Dewberry-Ct-Westlake-Village-CA-91361/16492029_zpid/","34.152733","-118.84018","SINGLE_FAMILY","1224300","5977","https://photos.zillowstatic.com/fp/69708066d3ba05d5d72f85021be9f930-p_e.jpg"
"1085 S Triunfo Canyon Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","1105000","4","3","2491","443.6","7862","sqft","7/25/2024","1721890800000","https://zillow.com/homedetails/1085-S-Triunfo-Canyon-Rd-Westlake-Village-CA-91361/16491356_zpid/","34.150936","-118.84069","SINGLE_FAMILY","1263800","6681","https://photos.zillowstatic.com/fp/7eefaac60f9e32b9701d37f86855fbae-p_e.jpg"
"1656 Devonshire Ct, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","1650000","5","3","2458","671.28","8463.708","sqft","7/24/2024","1721804400000","https://zillow.com/homedetails/1656-Devonshire-Ct-Thousand-Oaks-CA-91361/16492630_zpid/","34.14299","-118.84661","SINGLE_FAMILY","1650600","7194","https://photos.zillowstatic.com/fp/b4b0807ffd321bc27d04157ad1d19c12-p_e.jpg"
"2608 Lakewood Pl, Westlake Village, CA 91361","91361","Westlake Village","CA","1250000","2","2","1231","1015.43","3078","sqft","7/24/2024","1721804400000","https://zillow.com/homedetails/2608-Lakewood-Pl-Westlake-Village-CA-91361/16493276_zpid/","34.14953","-118.82956","TOWNHOUSE","1252500","3863","https://photos.zillowstatic.com/fp/b34c235075ac9726b4c443cc150483a3-p_e.jpg"
"32138 Canyon Crest Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1200000","4","3","2618","458.37","2466","sqft","7/24/2024","1721804400000","https://zillow.com/homedetails/32138-Canyon-Crest-Ct-Westlake-Village-CA-91361/19891077_zpid/","34.134583","-118.8206","TOWNHOUSE","1200300","6367","https://photos.zillowstatic.com/fp/2d303025daccc294b5d70e7a66b47f11-p_e.jpg"
"1135 Glenbridge Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","712000","2","2","1149","619.67","6098","sqft","7/23/2024","1721718000000","https://zillow.com/homedetails/1135-Glenbridge-Cir-Westlake-Village-CA-91361/16490203_zpid/","34.150375","-118.82927","CONDO","712400","3541","https://photos.zillowstatic.com/fp/219371c814491de8884a485dada7b061-p_e.jpg"
"2842 Ladbrook Way, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","4800000","4","5","5095","942.1","0.4881542699724518","acres","7/23/2024","1721718000000","https://zillow.com/homedetails/2842-Ladbrook-Way-Thousand-Oaks-CA-91361/16490846_zpid/","34.127647","-118.89171","SINGLE_FAMILY","4800800","18473","https://photos.zillowstatic.com/fp/809f781c98c798f57df33028bc59362d-p_e.jpg"
"3939 Trowbridge Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1442500","4","3","2412","598.05","6297","sqft","7/23/2024","1721718000000","https://zillow.com/homedetails/3939-Trowbridge-Ct-Westlake-Village-CA-91361/19892945_zpid/","34.141205","-118.817924","SINGLE_FAMILY","1447100","7531","https://photos.zillowstatic.com/fp/542f6778c7b8f1556085610061aae76f-p_e.jpg"
"231 Garden Dr, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","6550000","5","8","","","","","7/19/2024","1721372400000","https://zillow.com/homedetails/231-Garden-Dr-Thousand-Oaks-CA-91361/16490823_zpid/","34.12641","-118.88179","SINGLE_FAMILY","6562400","27151","https://photos.zillowstatic.com/fp/c1a3e57d460ab998ddd3a65317193053-p_e.jpg"
"1506 Devonshire Ave, Westlake Village, CA 91361","91361","Westlake Village","CA","1695000","4","3","2305","735.36","7910.496","sqft","7/19/2024","1721372400000","https://zillow.com/homedetails/1506-Devonshire-Ave-Westlake-Village-CA-91361/16491174_zpid/","34.14606","-118.84899","SINGLE_FAMILY","1694800","6309","https://photos.zillowstatic.com/fp/ba2502b80681ecb780c686db76028d91-p_e.jpg"
"32159 Sailview Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1150000","3","3","2076","553.95","3725","sqft","7/19/2024","1721372400000","https://zillow.com/homedetails/32159-Sailview-Ln-Westlake-Village-CA-91361/19891590_zpid/","34.143986","-118.823456","TOWNHOUSE","1150900","6775","https://photos.zillowstatic.com/fp/e071c1acc8ee0aa112a1514d7fb30739-p_e.jpg"
"2138 Marshbrook Rd, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","6250000","6","7","7921","789.04","1.1383","acres","7/19/2024","1721372400000","https://zillow.com/homedetails/2138-Marshbrook-Rd-Thousand-Oaks-CA-91361/59693584_zpid/","34.13825","-118.87841","SINGLE_FAMILY","6266700","24319","https://photos.zillowstatic.com/fp/dc4f13c586d961f68c79c0ec5e7ce5c5-p_e.jpg"
"1936 Elmsbury Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","2100000","5","3","3750","560","8431","sqft","7/15/2024","1721026800000","https://zillow.com/homedetails/1936-Elmsbury-Rd-Westlake-Village-CA-91361/16492516_zpid/","34.140015","-118.83585","SINGLE_FAMILY","2099700","8199","https://photos.zillowstatic.com/fp/741363b65b6a2d13cff188ab742c53b1-p_e.jpg"
"31588 Rustic Oak Dr, Westlake Village, CA 91361","91361","Westlake Village","CA","2305000","4","4","3876","594.69","0.5146999999999999","acres","7/15/2024","1721026800000","https://zillow.com/homedetails/31588-Rustic-Oak-Dr-Westlake-Village-CA-91361/19890760_zpid/","34.14115","-118.81048","SINGLE_FAMILY","2313400","10900","https://photos.zillowstatic.com/fp/0296a03dd9e1097252a326fc7aa3e1c5-p_e.jpg"
"32027 Foxmoor Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1615000","5","3","2821","572.49","9012","sqft","7/15/2024","1721026800000","https://zillow.com/homedetails/32027-Foxmoor-Ct-Westlake-Village-CA-91361/19892820_zpid/","34.14616","-118.81953","SINGLE_FAMILY","1640800","7500","https://photos.zillowstatic.com/fp/bb944259fd8a2e2cfde4ab17cdd274b6-p_e.jpg"
"32075 Canterhill Pl, Westlake Village, CA 91361","91361","Westlake Village","CA","2150000","4","4","4091","525.54","0.4717401285583104","acres","7/12/2024","1720767600000","https://zillow.com/homedetails/32075-Canterhill-Pl-Westlake-Village-CA-91361/19890974_zpid/","34.13592","-118.81849","SINGLE_FAMILY","","11000","https://photos.zillowstatic.com/fp/8c6b186cc1e4711714ab73cf8f3296d8-p_e.jpg"
"31849 Village Brook Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","1450000","4","3","2412","601.16","6327","sqft","7/12/2024","1720767600000","https://zillow.com/homedetails/31849-Village-Brook-Rd-Westlake-Village-CA-91361/19893237_zpid/","34.14169","-118.817635","SINGLE_FAMILY","1395000","7532","https://photos.zillowstatic.com/fp/285134566ef2d73da05fb3020458a929-p_e.jpg"
"32091 Canterhill Pl, Westlake Village, CA 91361","91361","Westlake Village","CA","3440000","5","5","3818","901","0.38930211202938475","acres","7/11/2024","1720681200000","https://zillow.com/homedetails/32091-Canterhill-Pl-Westlake-Village-CA-91361/19890985_zpid/","34.135983","-118.81981","SINGLE_FAMILY","3450600","13749","https://photos.zillowstatic.com/fp/10f2aa0edc00b697656315a88d30e251-p_e.jpg"
"32143 Beachlake Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1015000","3","2","1410","719.86","3200","sqft","7/11/2024","1720681200000","https://zillow.com/homedetails/32143-Beachlake-Ln-Westlake-Village-CA-91361/19891660_zpid/","34.141617","-118.82189","TOWNHOUSE","1018100","5447","https://photos.zillowstatic.com/fp/4224fdf4a8ffa9b2b392cc74753a6920-p_e.jpg"
"1323 Country Ranch Rd, Westlake Village, CA 91361","91361","Westlake Village","CA","3995000","7","7","4707","848.74","2.2928","acres","7/11/2024","1720681200000","https://zillow.com/homedetails/1323-Country-Ranch-Rd-Westlake-Village-CA-91361/20558075_zpid/","34.1205","-118.85603","SINGLE_FAMILY","4007300","14708","https://photos.zillowstatic.com/fp/a9fe46b8c0700163ccc82088c894d4da-p_e.jpg"
"113 Hampstead Ct, Thousand Oaks, CA 91361","91361","Thousand Oaks","CA","4250000","4","5","4817","882.29","0.5629935720844812","acres","7/11/2024","1720681200000","https://zillow.com/homedetails/113-Hampstead-Ct-Thousand-Oaks-CA-91361/69046754_zpid/","34.13012","-118.87552","SINGLE_FAMILY","4249300","16104","https://photos.zillowstatic.com/fp/01f176e8445ab292e9a4758dab0bf284-p_e.jpg"
"1140 Canterford Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","810000","2","2","1149","704.96","6098.4","sqft","7/10/2024","1720594800000","https://zillow.com/homedetails/1140-Canterford-Cir-Westlake-Village-CA-91361/16490110_zpid/","34.150856","-118.82685","TOWNHOUSE","809900","3830","https://photos.zillowstatic.com/fp/758937e4e99e849b2064031208e93b2a-p_e.jpg"
"1658 Elstow Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1898000","4","3","2490","762.25","0.4450183654729109","acres","7/10/2024","1720594800000","https://zillow.com/homedetails/1658-Elstow-Ct-Westlake-Village-CA-91361/16492618_zpid/","34.142914","-118.84874","SINGLE_FAMILY","1897700","6637","https://photos.zillowstatic.com/fp/559a4897b7eb2330803a80291636e3b6-p_e.jpg"
"1178 Westlake Blvd UNIT E, Westlake Village, CA 91361","91361","Westlake Village","CA","800000","2","3","1750","457.14","","","7/10/2024","1720594800000","https://zillow.com/homedetails/1178-Westlake-Blvd-UNIT-E-Westlake-Village-CA-91361/16493585_zpid/","34.14437","-118.86903","CONDO","799900","5145","https://photos.zillowstatic.com/fp/5aa3c0cb49fe1dfaa926bca1c0ce99ae-p_e.jpg"
"1480 Cheviot Hills Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","5400000","5","6","5421","996.13","0.9573999999999999","acres","7/9/2024","1720508400000","https://zillow.com/homedetails/1480-Cheviot-Hills-Ct-Westlake-Village-CA-91361/61305682_zpid/","34.147095","-118.85203","SINGLE_FAMILY","5399000","19563","https://photos.zillowstatic.com/fp/6df0d31e568bd878bf86eff928608c5d-p_e.jpg"
"1551 Bridgegate St, Westlake Village, CA 91361","91361","Westlake Village","CA","1385000","3","2","1757","788.28","8400","sqft","7/8/2024","1720422000000","https://zillow.com/homedetails/1551-Bridgegate-St-Westlake-Village-CA-91361/16491663_zpid/","34.147423","-118.85088","SINGLE_FAMILY","1388900","5373","https://photos.zillowstatic.com/fp/cbb8734a52d20d6471a574444622b4fd-p_e.jpg"
"32187 Sailview Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1575000","3","3","1947","808.94","3120","sqft","7/8/2024","1720422000000","https://zillow.com/homedetails/32187-Sailview-Ln-Westlake-Village-CA-91361/19891576_zpid/","34.142967","-118.823555","TOWNHOUSE","1580300","6495","https://photos.zillowstatic.com/fp/65ee8328e272e51406e7c8536e7662b2-p_e.jpg"
"1613 Oakcottage Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1975000","3","3","2782","709.92","9910","sqft","7/8/2024","1720422000000","https://zillow.com/homedetails/1613-Oakcottage-Ct-Westlake-Village-CA-91361/2055285975_zpid/","34.146233","-118.87134","SINGLE_FAMILY","1982400","6262","https://photos.zillowstatic.com/fp/0a0b13e686b630892f25134cfbac25ad-p_e.jpg"
"1690 S Camberwell Pl, Westlake Village, CA 91361","91361","Westlake Village","CA","1104500","4","2","1879","587.81","7405","sqft","7/5/2024","1720162800000","https://zillow.com/homedetails/1690-S-Camberwell-Pl-Westlake-Village-CA-91361/16491088_zpid/","34.1436","-118.852905","SINGLE_FAMILY","1390900","6070","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.14360046386719,-118.8529052734375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=iQarkRRWEnckjd13oyvFvOC8-H0="
"4229 Hartfield Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1680000","4","2","1852","907.13","7286","sqft","7/5/2024","1720162800000","https://zillow.com/homedetails/4229-Hartfield-Ct-Westlake-Village-CA-91361/19893052_zpid/","34.14296","-118.8122","SINGLE_FAMILY","1686400","6858","https://photos.zillowstatic.com/fp/74412a949ea06c89f3b3c432d1ac8d01-p_e.jpg"
"1314 Caitlyn Cir, Westlake Village, CA 91361","91361","Westlake Village","CA","3300000","5","6","4602","717.08","0.48813131313131314","acres","7/2/2024","1719903600000","https://zillow.com/homedetails/1314-Caitlyn-Cir-Westlake-Village-CA-91361/54944686_zpid/","34.12454","-118.85324","SINGLE_FAMILY","3306800","18949","https://photos.zillowstatic.com/fp/d47b460fc867c08b01ab28e8cb0bf1fc-p_e.jpg"
"4409 Yorkfield Ct, Westlake Village, CA 91361","91361","Westlake Village","CA","1950000","4","2","1952","998.98","6253","sqft","7/1/2024","1719817200000","https://zillow.com/homedetails/4409-Yorkfield-Ct-Westlake-Village-CA-91361/19893167_zpid/","34.14567","-118.81261","SINGLE_FAMILY","1954500","6034","https://photos.zillowstatic.com/fp/00585d096b49f47fd9e3c4d4013566ed-p_e.jpg"
"2956 Shadow Brook Ln, Westlake Village, CA 91361","91361","Westlake Village","CA","1312500","3","2","1967","667.26","4791","sqft","6/28/2024","1719558000000","https://zillow.com/homedetails/2956-Shadow-Brook-Ln-Westlake-Village-CA-91361/16490519_zpid/","34.149654","-118.82231","TOWNHOUSE","1289000","5532","https://photos.zillowstatic.com/fp/dbf85d457155c11a98625918df85b4e5-p_e.jpg"
