"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"1179 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","515000","1","1","893","576.71","3049.2","sqft","6/6/2024","1717657200000","https://zillow.com/homedetails/1179-Ramona-Dr-Thousand-Oaks-CA-91320/16468630_zpid/","34.18189","-118.90624","CONDO","517100","2540","https://photos.zillowstatic.com/fp/b06bb65c824866eddffb52333bfdf5e2-p_e.jpg"
"164 Greenmeadow Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1239000","4","3","2318","534.51","8398.368","sqft","6/6/2024","1717657200000","https://zillow.com/homedetails/164-Greenmeadow-Ave-Thousand-Oaks-CA-91320/16485379_zpid/","34.180763","-118.89598","SINGLE_FAMILY","1244000","4898","https://photos.zillowstatic.com/fp/3bb6a3c576e61e36ef8d6d238414e857-p_e.jpg"
"222 Lupe Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","925000","4","2","1541","600.26","8029","sqft","6/5/2024","1717570800000","https://zillow.com/homedetails/222-Lupe-Ave-Thousand-Oaks-CA-91320/16470321_zpid/","34.181488","-118.935074","SINGLE_FAMILY","928900","4361","https://photos.zillowstatic.com/fp/f0c8a5c3e030cb64270552590ef521c6-p_e.jpg"
"5545 Via Mira Flores, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2970000","5","6","5130","578.95","0.6290174471992653","acres","6/4/2024","1717484400000","https://zillow.com/homedetails/5545-Via-Mira-Flores-Thousand-Oaks-CA-91320/16413326_zpid/","34.168823","-118.993065","SINGLE_FAMILY","2982400","11437","https://photos.zillowstatic.com/fp/02b57b18755a005000111505640db37c-p_e.jpg"
"5397 Via Andrea, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","3150000","5","6","5141","612.72","1.5","acres","6/4/2024","1717484400000","https://zillow.com/homedetails/5397-Via-Andrea-Thousand-Oaks-CA-91320/45648738_zpid/","34.15852","-118.98839","SINGLE_FAMILY","3163100","12130","https://photos.zillowstatic.com/fp/d77faf1cff75e75807f7a230413152ad-p_e.jpg"
"579 Spyglass Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","795000","2","3","2035","390.66","2035","sqft","6/3/2024","1717398000000","https://zillow.com/homedetails/579-Spyglass-Ln-Thousand-Oaks-CA-91320/16485949_zpid/","34.18062","-118.89239","TOWNHOUSE","799000","4042","https://photos.zillowstatic.com/fp/18d3cdad81ba98bef1bcbc00f2634cbd-p_e.jpg"
"4169 Blackwood St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","981000","4","2","1462","671","7345","sqft","5/31/2024","1717138800000","https://zillow.com/homedetails/4169-Blackwood-St-Thousand-Oaks-CA-91320/16472297_zpid/","34.16105","-118.964195","SINGLE_FAMILY","985400","3999","https://photos.zillowstatic.com/fp/ea54282a71117c901062d5454e291de9-p_e.jpg"
"39 S Edgar Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","986000","4","3","1956","504.09","0.38","acres","5/31/2024","1717138800000","https://zillow.com/homedetails/39-S-Edgar-Ct-Thousand-Oaks-CA-91320/16472962_zpid/","34.1787","-118.95174","SINGLE_FAMILY","977700","4584","https://photos.zillowstatic.com/fp/2f82c7eb856dac1cd3daede0f5b93a79-p_e.jpg"
"523 Highview St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1215000","4","2","2147","565.91","7839","sqft","5/30/2024","1717052400000","https://zillow.com/homedetails/523-Highview-St-Thousand-Oaks-CA-91320/16473657_zpid/","34.169106","-118.94929","SINGLE_FAMILY","1220500","4723","https://photos.zillowstatic.com/fp/f284b8317e5ac0776c542a0295b6cfae-p_e.jpg"
"1784 Crystal View Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1800000","5","4","3597","500.42","0.4086317722681359","acres","5/30/2024","1717052400000","https://zillow.com/homedetails/1784-Crystal-View-Cir-Thousand-Oaks-CA-91320/16478464_zpid/","34.172867","-118.91832","SINGLE_FAMILY","1808200","6786","https://photos.zillowstatic.com/fp/ece879aaecfaee903614f18b4258710e-p_e.jpg"
"5069 Via Santana, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1700000","5","4","4015","423.41","0.26352157943067034","acres","5/29/2024","1716966000000","https://zillow.com/homedetails/5069-Via-Santana-Thousand-Oaks-CA-91320/16413014_zpid/","34.181087","-118.98309","SINGLE_FAMILY","1707900","6949","https://photos.zillowstatic.com/fp/f0c05f167cf31bf831765e60c9e3a03a-p_e.jpg"
"113 Sandra Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","835000","4","2","1620","515.43","7000","sqft","5/29/2024","1716966000000","https://zillow.com/homedetails/113-Sandra-Ct-Thousand-Oaks-CA-91320/16472858_zpid/","34.177708","-118.94811","SINGLE_FAMILY","838900","4116","https://photos.zillowstatic.com/fp/62005331220ccb734bdc91cc9f28c045-p_e.jpg"
"191 Dena Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","999900","4","3","2021","494.76","8400","sqft","5/29/2024","1716966000000","https://zillow.com/homedetails/191-Dena-Dr-Thousand-Oaks-CA-91320/16475211_zpid/","34.180714","-118.944786","SINGLE_FAMILY","1004600","2361","https://photos.zillowstatic.com/fp/72f5a8396da69a99c7899556843c8d0a-p_e.jpg"
"116 Madonna Ln #116, Newbury Park, CA 91320","91320","Newbury Park","CA","299000","2","2","1082","276.34","2000","sqft","5/29/2024","1716966000000","https://zillow.com/homedetails/116-Madonna-Ln-116-Newbury-Park-CA-91320/342164916_zpid/","34.17715","-118.909004","MANUFACTURED","300400","3389","https://photos.zillowstatic.com/fp/2482ea661ea4bf0b6394ebae32e9c55a-p_e.jpg"
"98 Monte Vis #98, Newbury Park, CA 91320","91320","Newbury Park","CA","205000","2","2","1368","149.85","","","5/29/2024","1716966000000","https://zillow.com/homedetails/98-Monte-Vis-98-Newbury-Park-CA-91320/2054140677_zpid/","34.193977","-118.96052","MANUFACTURED","205900","3277","https://photos.zillowstatic.com/fp/a97336d628960b3e566c20ca0f2b6df3-p_e.jpg"
"1262 Newbury Rd SPACE 25, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","340000","3","2","1230","276.42","","","5/28/2024","1716879600000","https://zillow.com/homedetails/1262-Newbury-Rd-SPACE-25-Thousand-Oaks-CA-91320/16503723_zpid/","34.182472","-118.908554","MANUFACTURED","341600","3387","https://photos.zillowstatic.com/fp/d24f092732e4482399ed87f6ffba1338-p_e.jpg"
"2990 Sarah Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","935000","4","2","1630","573.62","0.27089072543618","acres","5/27/2024","1716793200000","https://zillow.com/homedetails/2990-Sarah-Ct-Thousand-Oaks-CA-91320/16475377_zpid/","34.181038","-118.94032","SINGLE_FAMILY","939700","4500","https://photos.zillowstatic.com/fp/f0ee564d6d1c10e5765de250f3e81beb-p_e.jpg"
"1287 Arroyo View St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2655000","5","6","4774","556.14","0.4682047750229568","acres","5/24/2024","1716534000000","https://zillow.com/homedetails/1287-Arroyo-View-St-Thousand-Oaks-CA-91320/16474077_zpid/","34.196465","-118.911285","SINGLE_FAMILY","2668500","10266","https://photos.zillowstatic.com/fp/7209d151b5fd49d61a53f999c9bad2d6-p_e.jpg"
"4034 Santa Tomas Pl, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","910000","3","2","1348","675.07","6874","sqft","5/23/2024","1716447600000","https://zillow.com/homedetails/4034-Santa-Tomas-Pl-Thousand-Oaks-CA-91320/16411981_zpid/","34.180973","-118.96022","SINGLE_FAMILY","914700","4030","https://photos.zillowstatic.com/fp/0777b9418760f3e59d8cd8998511cbc1-p_e.jpg"
"200 Marjori Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1065000","4","2","1872","568.91","8406","sqft","5/23/2024","1716447600000","https://zillow.com/homedetails/200-Marjori-Ave-Thousand-Oaks-CA-91320/16485577_zpid/","34.176365","-118.8997","SINGLE_FAMILY","441800","4423","https://photos.zillowstatic.com/fp/344dfa9e73be709faf1ba0e62324b7a8-p_e.jpg"
"611 Valley Oak Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","735000","3","3","1439","510.77","1725","sqft","5/22/2024","1716361200000","https://zillow.com/homedetails/611-Valley-Oak-Ln-Thousand-Oaks-CA-91320/16485698_zpid/","34.176964","-118.89384","TOWNHOUSE","738900","3702","https://photos.zillowstatic.com/fp/2e7b66373f27af9476821a18d18e8e5c-p_e.jpg"
"3778 Calle Clara Vis, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1165000","4","3","3042","382.97","6519","sqft","5/21/2024","1716274800000","https://zillow.com/homedetails/3778-Calle-Clara-Vis-Thousand-Oaks-CA-91320/16411879_zpid/","34.18907","-118.95597","SINGLE_FAMILY","1171200","6227","https://photos.zillowstatic.com/fp/2262abf8b0fbdd822829ebf498b7ca7c-p_e.jpg"
"238 Twin Falls Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1094000","3","2","1811","604.09","7049","sqft","5/21/2024","1716274800000","https://zillow.com/homedetails/238-Twin-Falls-Ct-Thousand-Oaks-CA-91320/16468883_zpid/","34.18179","-118.9134","SINGLE_FAMILY","1099800","4332","https://photos.zillowstatic.com/fp/cb2bc180fe7336dde662486c9ffef04a-p_e.jpg"
"12 N Via El Toro, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1975000","4","4","3735","528.78","8319.96","sqft","5/20/2024","1716188400000","https://zillow.com/homedetails/12-N-Via-El-Toro-Thousand-Oaks-CA-91320/16413053_zpid/","34.178585","-118.98281","SINGLE_FAMILY","1985700","7306","https://photos.zillowstatic.com/fp/83d6da346fa910eb738034549d18a0b8-p_e.jpg"
"470 Helga Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2150000","5","5","4108","523.37","0.836524334251607","acres","5/20/2024","1716188400000","https://zillow.com/homedetails/470-Helga-Ct-Thousand-Oaks-CA-91320/16467548_zpid/","34.170757","-118.935524","SINGLE_FAMILY","2161700","7697","https://photos.zillowstatic.com/fp/a5e2a7e529e50e54316995580009b326-p_e.jpg"
"3768 Calle Linda Vis, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1150000","4","3","2200","522.73","6050","sqft","5/17/2024","1715929200000","https://zillow.com/homedetails/3768-Calle-Linda-Vis-Thousand-Oaks-CA-91320/16411798_zpid/","34.186745","-118.9556","SINGLE_FAMILY","1156600","4725","https://photos.zillowstatic.com/fp/f32d52979655908411187bd334496122-p_e.jpg"
"66 Via Ricardo, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1500000","5","3","3393","442.09","7530","sqft","5/17/2024","1715929200000","https://zillow.com/homedetails/66-Via-Ricardo-Thousand-Oaks-CA-91320/16413153_zpid/","34.177647","-118.98617","SINGLE_FAMILY","1508600","5991","https://photos.zillowstatic.com/fp/b5c3a860255ef87ebbec52e7a89b1f6b-p_e.jpg"
"249 S Walter Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","883000","4","2","1733","509.52","0.25","acres","5/17/2024","1715929200000","https://zillow.com/homedetails/249-S-Walter-Ave-Thousand-Oaks-CA-91320/16473025_zpid/","34.17609","-118.949844","SINGLE_FAMILY","888000","4252","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.176090240478516,-118.94984436035156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WkhGDKrwGC6-f_URGr5kvQbXBkY="
"3363 W Holloway St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","883000","3","2","1141","773.88","8979","sqft","5/15/2024","1715756400000","https://zillow.com/homedetails/3363-W-Holloway-St-Thousand-Oaks-CA-91320/16469570_zpid/","34.16393","-118.94638","SINGLE_FAMILY","888200","3671","https://photos.zillowstatic.com/fp/408942b130fdd21f954e2689c27ec101-p_e.jpg"
"1575 Applefield St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1550000","4","3","3425","452.55","5828.328","sqft","5/15/2024","1715756400000","https://zillow.com/homedetails/1575-Applefield-St-Thousand-Oaks-CA-91320/16474104_zpid/","34.196873","-118.91323","SINGLE_FAMILY","1559100","6231","https://photos.zillowstatic.com/fp/48bc9a1b7e96d41e136c414ba0bece58-p_e.jpg"
"1684 Blue Canyon St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1198000","3","2","2035","588.7","7050","sqft","5/15/2024","1715756400000","https://zillow.com/homedetails/1684-Blue-Canyon-St-Thousand-Oaks-CA-91320/16474567_zpid/","34.197296","-118.9157","SINGLE_FAMILY","1205000","4552","https://photos.zillowstatic.com/fp/ca9fb896ab259d157c9a73714a0cec92-p_e.jpg"
"1099 Via Rafael, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1984000","4","3","3062","647.94","0.3037878787878788","acres","5/14/2024","1715670000000","https://zillow.com/homedetails/1099-Via-Rafael-Thousand-Oaks-CA-91320/16412344_zpid/","34.156773","-118.97598","SINGLE_FAMILY","1995800","6302","https://photos.zillowstatic.com/fp/6d9c6ec39ce7197b68632aeb2657734e-p_e.jpg"
"2003 Woodcutter Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","650000","2","3","1532","424.28","871","sqft","5/13/2024","1715583600000","https://zillow.com/homedetails/2003-Woodcutter-Ln-Thousand-Oaks-CA-91320/16473910_zpid/","34.186214","-118.921745","TOWNHOUSE","653900","3414","https://photos.zillowstatic.com/fp/55f2b7f36979575b7c496979127b5f97-p_e.jpg"
"4611 Calle Norte, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1400000","4","3","2855","490.37","6981","sqft","5/10/2024","1715324400000","https://zillow.com/homedetails/4611-Calle-Norte-Thousand-Oaks-CA-91320/69036916_zpid/","34.172394","-118.97383","SINGLE_FAMILY","1408900","5485","https://photos.zillowstatic.com/fp/81af21f497eb10f37d7ec3e1de2fce6a-p_e.jpg"
"756 Calle Las Colinas, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","925000","4","2","1599","578.49","5627","sqft","5/9/2024","1715238000000","https://zillow.com/homedetails/756-Calle-Las-Colinas-Thousand-Oaks-CA-91320/16412134_zpid/","34.188812","-118.95771","SINGLE_FAMILY","930900","4230","https://photos.zillowstatic.com/fp/0c143e09ae306be232cb92ce8b11171c-p_e.jpg"
"1175 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","670000","3","2","1234","542.95","3049","sqft","5/9/2024","1715238000000","https://zillow.com/homedetails/1175-Ramona-Dr-Thousand-Oaks-CA-91320/16468632_zpid/","34.182045","-118.906235","TOWNHOUSE","674300","3305","https://photos.zillowstatic.com/fp/fbf15ba858f29fae61309ceaee37347d-p_e.jpg"
"4333 Via Encanto, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1430000","4","2","2313","618.24","8685","sqft","5/9/2024","1715238000000","https://zillow.com/homedetails/4333-Via-Encanto-Thousand-Oaks-CA-91320/52465507_zpid/","34.171684","-118.96787","SINGLE_FAMILY","1439200","4900","https://photos.zillowstatic.com/fp/8f047fe760a2a9606e6284c14d7f34f8-p_e.jpg"
"663 Camino De La Luna, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","979000","3","2","1609","608.45","5638","sqft","5/8/2024","1715151600000","https://zillow.com/homedetails/663-Camino-De-La-Luna-Thousand-Oaks-CA-91320/16412640_zpid/","34.16606","-118.97082","SINGLE_FAMILY","985400","4340","https://photos.zillowstatic.com/fp/320c7842b83ff72e20797c88c556a07d-p_e.jpg"
"1873 Seabreeze St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1450000","4","4","3233","448.5","6327","sqft","5/7/2024","1715065200000","https://zillow.com/homedetails/1873-Seabreeze-St-Thousand-Oaks-CA-91320/52468857_zpid/","34.2016","-118.9189","SINGLE_FAMILY","1459600","5720","https://photos.zillowstatic.com/fp/e1f7cf6c161324b47f316030b66f4850-p_e.jpg"
"235 Fallbrook Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1150000","3","3","1693","679.27","7121","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/235-Fallbrook-Ave-Thousand-Oaks-CA-91320/16471771_zpid/","34.173172","-118.95618","SINGLE_FAMILY","1157700","4068","https://photos.zillowstatic.com/fp/382f7038b57ae9d1eb52d11ceb441c7c-p_e.jpg"
"341 Fairhaven Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1225000","4","3","2614","468.63","10593","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/341-Fairhaven-Ct-Thousand-Oaks-CA-91320/16473598_zpid/","34.17201","-118.948814","SINGLE_FAMILY","1238200","5957","https://photos.zillowstatic.com/fp/f69ee6657cf49b833b3c4716010e58f8-p_e.jpg"
"1056 Larry Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","4","3","2081","396.44","","","5/2/2024","1714633200000","https://zillow.com/homedetails/1056-Larry-Ct-Thousand-Oaks-CA-91320/16468070_zpid/","34.17927","-118.9043","CONDO","830800","4380","https://photos.zillowstatic.com/fp/5507f1dc16cdb9d76fe01b82cef861fa-p_e.jpg"
"1686 Amarelle St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1220000","4","3","2480","491.94","5975","sqft","5/2/2024","1714633200000","https://zillow.com/homedetails/1686-Amarelle-St-Thousand-Oaks-CA-91320/16474445_zpid/","34.1962","-118.91567","SINGLE_FAMILY","1228700","5239","https://photos.zillowstatic.com/fp/ec01e3a6250ecfea56eedb4026b068c2-p_e.jpg"
"1740 Hays Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","965000","4","2","1802","535.52","6969","sqft","5/1/2024","1714546800000","https://zillow.com/homedetails/1740-Hays-Dr-Thousand-Oaks-CA-91320/16468517_zpid/","34.17993","-118.91682","SINGLE_FAMILY","971900","4460","https://photos.zillowstatic.com/fp/1755d186dd76801818d38d0d44fe4a65-p_e.jpg"
"3922 Calle Buena Vis, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1150000","4","3","2967","387.6","6858","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/3922-Calle-Buena-Vis-Thousand-Oaks-CA-91320/16412058_zpid/","34.18927","-118.95936","SINGLE_FAMILY","1137400","5775","https://photos.zillowstatic.com/fp/e18f12fa5468372c0455b41c29263159-p_e.jpg"
"745 S Kenmore Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","775000","4","4","2043","379.34","10369","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/745-S-Kenmore-Cir-Thousand-Oaks-CA-91320/16469451_zpid/","34.16558","-118.95004","SINGLE_FAMILY","1074900","4713","https://photos.zillowstatic.com/fp/31b857e1e813246c32a94f3226f2ec76-p_e.jpg"
"394 Via Cresta, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1485000","4","3","3063","484.82","9240","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/394-Via-Cresta-Thousand-Oaks-CA-91320/54899288_zpid/","34.17199","-118.9804","SINGLE_FAMILY","1495800","6440","https://photos.zillowstatic.com/fp/92d5c381d8d35de049d2ea07bd82f474-p_e.jpg"
"4722 Via La Jolla, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1525000","4","4","3168","481.38","0.2886593204775023","acres","4/30/2024","1714460400000","https://zillow.com/homedetails/4722-Via-La-Jolla-Thousand-Oaks-CA-91320/62624498_zpid/","34.169853","-118.9749","SINGLE_FAMILY","1536100","6079","https://photos.zillowstatic.com/fp/4712d8b37d8c6eba84c12a2d10efeb9a-p_e.jpg"
"1194 Vista Heights Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","869900","3","3","2418","359.76","2418","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/1194-Vista-Heights-Ct-Thousand-Oaks-CA-91320/303850377_zpid/","34.18234","-118.90622","TOWNHOUSE","876300","4699","https://photos.zillowstatic.com/fp/72e7eed33fe9a74178e98b6d12bf2a58-p_e.jpg"
"1110 Turtle Creek Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1539000","4","5","3691","416.96","6200","sqft","4/26/2024","1714114800000","https://zillow.com/homedetails/1110-Turtle-Creek-Ln-Thousand-Oaks-CA-91320/63078804_zpid/","34.194157","-118.91101","SINGLE_FAMILY","1551100","6736","https://photos.zillowstatic.com/fp/9f66fd9db4ed5194b22e090269b7e60a-p_e.jpg"
"233 Maple Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","785000","3","2","1120","700.89","5000","sqft","4/25/2024","1714028400000","https://zillow.com/homedetails/233-Maple-Rd-Thousand-Oaks-CA-91320/16478147_zpid/","34.17387","-118.90841","SINGLE_FAMILY","791300","3659","https://photos.zillowstatic.com/fp/c0e14f90a28f889e057e02a4121294dc-p_e.jpg"
"177 El Pajaro, Newbury Park, CA 91320","91320","Newbury Park","CA","170000","2","2","1320","128.79","","","4/25/2024","1714028400000","https://zillow.com/homedetails/177-El-Pajaro-Newbury-Park-CA-91320/343917369_zpid/","34.19419","-118.96043","MANUFACTURED","171400","3198","https://photos.zillowstatic.com/fp/55971661750dea031ad7f7d3535a5d91-p_e.jpg"
"1201 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","645000","3","2","1234","522.69","3049","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/1201-Ramona-Dr-Thousand-Oaks-CA-91320/16468619_zpid/","34.181725","-118.90661","TOWNHOUSE","629200","3305","https://photos.zillowstatic.com/fp/279915ced1cb2bd9e1752349e3f8eaba-p_e.jpg"
"3723 W Danmont Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","990000","3","2","1172","844.71","10604","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/3723-W-Danmont-Ct-Thousand-Oaks-CA-91320/16469217_zpid/","34.16202","-118.95347","SINGLE_FAMILY","998100","3621","https://photos.zillowstatic.com/fp/648c9887b7816932091431b0557a6a33-p_e.jpg"
"113 Madonna Ln #113, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","249000","2","2","1040","239.42","1040","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/113-Madonna-Ln-113-Thousand-Oaks-CA-91320/16504812_zpid/","34.17716","-118.90902","MANUFACTURED","251000","2983","https://photos.zillowstatic.com/fp/38deb2624a0c693631c3d5e54f588cf2-p_e.jpg"
"1442 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","565000","2","1","802","704.49","3049","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/1442-Ramona-Dr-Thousand-Oaks-CA-91320/16468268_zpid/","34.180164","-118.910576","TOWNHOUSE","","2902","https://photos.zillowstatic.com/fp/273373cc673cf601b0271107fbd10679-p_e.jpg"
"1830 Golden Oak St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","982500","3","2","1398","702.79","7605","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/1830-Golden-Oak-St-Thousand-Oaks-CA-91320/16474341_zpid/","34.19863","-118.918655","SINGLE_FAMILY","918900","4130","https://photos.zillowstatic.com/fp/4f10e9754d075bba48af4a97dfb783a3-p_e.jpg"
"661 Paseo Montecito, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1044000","4","2","2077","502.65","6182","sqft","4/19/2024","1713510000000","https://zillow.com/homedetails/661-Paseo-Montecito-Thousand-Oaks-CA-91320/16475736_zpid/","34.187588","-118.953445","SINGLE_FAMILY","1053200","4935","https://photos.zillowstatic.com/fp/a51dc857fcc194dbe60e352c7337ea64-p_e.jpg"
"636 S Hanover Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","4","2","1376","599.56","7428","sqft","4/18/2024","1713423600000","https://zillow.com/homedetails/636-S-Hanover-Ave-Thousand-Oaks-CA-91320/16469518_zpid/","34.165764","-118.94282","SINGLE_FAMILY","832400","3987","https://photos.zillowstatic.com/fp/932f99afd4c085281a9eeab365e5f4d1-p_e.jpg"
"67 Suzanne Ct #67, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","250000","2","2","1392","179.6","1392","sqft","4/18/2024","1713423600000","https://zillow.com/homedetails/67-Suzanne-Ct-67-Thousand-Oaks-CA-91320/16504632_zpid/","34.178993","-118.90889","MANUFACTURED","252200","3240","https://photos.zillowstatic.com/fp/7fa782a994bce9efa7a287cacf4d248d-p_e.jpg"
"620 Los Vientos Dr, Newbury Park, CA 91320","91320","Newbury Park","CA","962000","4","3","1935","497.16","7673","sqft","4/16/2024","1713250800000","https://zillow.com/homedetails/620-Los-Vientos-Dr-Newbury-Park-CA-91320/16411745_zpid/","34.185005","-118.95645","SINGLE_FAMILY","970900","4576","https://photos.zillowstatic.com/fp/55eec0d05ec1adf198998973aed508d9-p_e.jpg"
"53 Los Vientos Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","919000","4","3","1935","474.94","6555","sqft","4/15/2024","1713164400000","https://zillow.com/homedetails/53-Los-Vientos-Dr-Thousand-Oaks-CA-91320/16411998_zpid/","34.179623","-118.96119","SINGLE_FAMILY","900400","4492","https://photos.zillowstatic.com/fp/9d94076289dffb5703d904d1325c1b8a-p_e.jpg"
"135 Lupe Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1025000","4","3","1755","584.05","8000","sqft","4/15/2024","1713164400000","https://zillow.com/homedetails/135-Lupe-Ave-Thousand-Oaks-CA-91320/16470299_zpid/","34.180195","-118.93562","SINGLE_FAMILY","1034600","4609","https://photos.zillowstatic.com/fp/093b0f182c8c42aeb61ddebd7f0178fb-p_e.jpg"
"174 N Wendy Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","630000","4","2","1630","386.5","7405","sqft","4/15/2024","1713164400000","https://zillow.com/homedetails/174-N-Wendy-Dr-Thousand-Oaks-CA-91320/16475181_zpid/","34.1805","-118.94336","SINGLE_FAMILY","895100","4121","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.18050003051758,-118.943359375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=x7hNve_IICB9CEqHYQhfjWGxcUU="
"16 Herringbone Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","986000","4","3","1866","528.4","7027","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/16-Herringbone-Ct-Thousand-Oaks-CA-91320/16467985_zpid/","34.1794","-118.93146","SINGLE_FAMILY","995700","4432","https://photos.zillowstatic.com/fp/19dca315cfdb27408010b1b0fdd60661-p_e.jpg"
"3398 Erinlea Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1595000","4","2","2457","649.17","0.47874196510560146","acres","4/12/2024","1712905200000","https://zillow.com/homedetails/3398-Erinlea-Ave-Thousand-Oaks-CA-91320/16470072_zpid/","34.156082","-118.94945","SINGLE_FAMILY","1610700","5915","https://photos.zillowstatic.com/fp/11976efe6e15c08d66f70c560a18bea5-p_e.jpg"
"1741 Butterfly Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1250000","4","3","2809","445","5315","sqft","4/11/2024","1712818800000","https://zillow.com/homedetails/1741-Butterfly-Ct-Thousand-Oaks-CA-91320/16474252_zpid/","34.19485","-118.91591","SINGLE_FAMILY","1262500","5286","https://photos.zillowstatic.com/fp/cf2d3401fe455afb073bdfcc898972e3-p_e.jpg"
