"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"2147 Hood Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1200000","4","3","2119","566.3","0.27548209366391185","acres","5/21/2024","1716274800000","https://zillow.com/homedetails/2147-Hood-Dr-Thousand-Oaks-CA-91362/16483195_zpid/","34.190422","-118.84113","SINGLE_FAMILY","1206400","5299","https://photos.zillowstatic.com/fp/648c7198e78a96338905b74a46742080-p_e.jpg"
"2709 Rikkard Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1470000","4","3","2558","574.67","8956","sqft","5/20/2024","1716188400000","https://zillow.com/homedetails/2709-Rikkard-Dr-Thousand-Oaks-CA-91362/16432173_zpid/","34.215206","-118.84198","SINGLE_FAMILY","1478000","6588","https://photos.zillowstatic.com/fp/386f9543123de5eafb578c5086709f55-p_e.jpg"
"1575 Fremont Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1270000","4","3","2099","605.05","0.3741965105601469","acres","5/20/2024","1716188400000","https://zillow.com/homedetails/1575-Fremont-Dr-Thousand-Oaks-CA-91362/16482195_zpid/","34.203793","-118.850555","SINGLE_FAMILY","1276900","6082","https://photos.zillowstatic.com/fp/09918a794db50dfa38ffcc41984c4283-p_e.jpg"
"1137 Valley High Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1034300","3","2","1567","660.05","10020","sqft","5/20/2024","1716188400000","https://zillow.com/homedetails/1137-Valley-High-Ave-Thousand-Oaks-CA-91362/16482828_zpid/","34.193398","-118.845856","SINGLE_FAMILY","1040100","4873","https://photos.zillowstatic.com/fp/35161247016d3df783aa7459070e8853-p_e.jpg"
"1748 Country Oaks Ln, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1600000","4","3","2470","647.77","0.2908402203856749","acres","5/17/2024","1715929200000","https://zillow.com/homedetails/1748-Country-Oaks-Ln-Thousand-Oaks-CA-91362/16483087_zpid/","34.19646","-118.84601","SINGLE_FAMILY","","6276","https://photos.zillowstatic.com/fp/de704cd73fe22b3c2ee90859c5ae9273-p_e.jpg"
"1748 Country Oaks Ln, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1600000","4","2.5","2470","647.77","0.28999081726354453","acres","5/17/2024","1715929200000","https://zillow.com/homedetails/1748-Country-Oaks-Ln-Thousand-Oaks-CA-91362/241533614_zpid/","34.19646","-118.84598","SINGLE_FAMILY","1609100","6002","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.19646072387695,-118.84597778320312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=j2JvtOuX_DoaUJo_l-iLz9-57Aw="
"3544 N Quarzo Cir, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1349000","4","3","2279","591.93","0.2508034894398531","acres","5/14/2024","1715670000000","https://zillow.com/homedetails/3544-N-Quarzo-Cir-Thousand-Oaks-CA-91362/16436535_zpid/","34.227165","-118.841835","SINGLE_FAMILY","1328700","5939","https://photos.zillowstatic.com/fp/1a3387af9ec82849e2fcc36a54cc8769-p_e.jpg"
"3021 E Adirondack Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1310000","3","2","1583","827.54","7020","sqft","5/14/2024","1715670000000","https://zillow.com/homedetails/3021-E-Adirondack-Ct-Thousand-Oaks-CA-91362/16483810_zpid/","34.169144","-118.82464","SINGLE_FAMILY","1259400","4882","https://photos.zillowstatic.com/fp/1595a8876694388ff0dfa87eb22cc9a1-p_e.jpg"
"387 Westlake Vista Ln, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","4050","3","3","1822","2.22","","","5/14/2024","1715670000000","https://zillow.com/homedetails/387-Westlake-Vista-Ln-Thousand-Oaks-CA-91362/54900370_zpid/","34.17635","-118.836426","TOWNHOUSE","863700","4006","https://photos.zillowstatic.com/fp/f5b5d5585074947f6505ac3e960e621a-p_e.jpg"
"3215 Eaglewood Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1480000","3","3","3100","477.42","0.26988062442607896","acres","5/13/2024","1715583600000","https://zillow.com/homedetails/3215-Eaglewood-Ave-Thousand-Oaks-CA-91362/52466089_zpid/","34.22366","-118.825035","SINGLE_FAMILY","1489000","6538","https://photos.zillowstatic.com/fp/c7d9d272731b99f713d44ac2406c45e1-p_e.jpg"
"1342 E Hillcrest Dr UNIT 21, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","380000","1","1","654","581.04","654","sqft","5/10/2024","1715324400000","https://zillow.com/homedetails/1342-E-Hillcrest-Dr-UNIT-21-Thousand-Oaks-CA-91362/16476957_zpid/","34.18105","-118.855","CONDO","382400","2325","https://photos.zillowstatic.com/fp/cbec273e4de968872cbdae064dc9df16-p_e.jpg"
"1531 N View Dr, Westlake Village, CA 91362","91362","Westlake Village","CA","1065000","3","3","2219","479.95","2219","sqft","5/10/2024","1715324400000","https://zillow.com/homedetails/1531-N-View-Dr-Westlake-Village-CA-91362/16489801_zpid/","34.190804","-118.81007","TOWNHOUSE","1062900","5191","https://photos.zillowstatic.com/fp/298d7811998e45e8bd0ad31f7a2e2a1c-p_e.jpg"
"2726 Thunderbird Dr #30, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","380000","2","2","1376","276.16","6011","sqft","5/10/2024","1715324400000","https://zillow.com/homedetails/2726-Thunderbird-Dr-30-Thousand-Oaks-CA-91362/16504061_zpid/","34.169724","-118.842316","MANUFACTURED","382400","3302","https://photos.zillowstatic.com/fp/90907d6531e7edb346273466d3033951-p_e.jpg"
"991 Emerson St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1076000","3","2","2196","489.98","0.256","acres","5/9/2024","1715238000000","https://zillow.com/homedetails/991-Emerson-St-Thousand-Oaks-CA-91362/16483278_zpid/","34.19015","-118.84373","SINGLE_FAMILY","991400","5640","https://photos.zillowstatic.com/fp/8f14b1d11798e74cd3c7c73c1cd62ead-p_e.jpg"
"429 Encino Vista Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1250000","4","3","2545","491.16","0.640495867768595","acres","5/8/2024","1715151600000","https://zillow.com/homedetails/429-Encino-Vista-Dr-Thousand-Oaks-CA-91362/16476457_zpid/","34.184044","-118.85955","SINGLE_FAMILY","1814500","6932","https://photos.zillowstatic.com/fp/ece09d849089f9c89ed8c40c8bbe0c5d-p_e.jpg"
"2414 Pleasant Way UNIT B, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","551000","3","2","1113","495.06","1113","sqft","5/8/2024","1715151600000","https://zillow.com/homedetails/2414-Pleasant-Way-UNIT-B-Thousand-Oaks-CA-91362/16477730_zpid/","34.17226","-118.843864","CONDO","554600","3373","https://photos.zillowstatic.com/fp/93cf5a8704d3c3fb1f01358f654ffec2-p_e.jpg"
"1508 La Jolla Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1800000","4","3","2632","683.89","0.47183195592286503","acres","5/8/2024","1715151600000","https://zillow.com/homedetails/1508-La-Jolla-Dr-Thousand-Oaks-CA-91362/16482724_zpid/","34.187817","-118.85201","SINGLE_FAMILY","1811700","7157","https://photos.zillowstatic.com/fp/b33005a43d4753c08ee42d9cd0ab0fd9-p_e.jpg"
"309 Eric Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","800000","3","3","1824","438.6","1825.164","sqft","5/8/2024","1715151600000","https://zillow.com/homedetails/309-Eric-Pl-Thousand-Oaks-CA-91362/63031661_zpid/","34.174435","-118.83606","TOWNHOUSE","805200","4032","https://photos.zillowstatic.com/fp/44eab8cb1f749eb4c2020a8938ecf0cf-p_e.jpg"
"1490 Berea Cir, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1925000","4","3","3072","626.63","0.4767676767676768","acres","5/7/2024","1715065200000","https://zillow.com/homedetails/1490-Berea-Cir-Thousand-Oaks-CA-91362/16482768_zpid/","34.19081","-118.85209","SINGLE_FAMILY","1937700","7476","https://photos.zillowstatic.com/fp/542ed987f0511bf6d482bc7fc2a816cd-p_e.jpg"
"1787 Southern Hills Pl, Westlake Village, CA 91362","91362","Westlake Village","CA","1550000","3","3","2641","586.9","6202","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/1787-Southern-Hills-Pl-Westlake-Village-CA-91362/16490018_zpid/","34.19583","-118.808334","SINGLE_FAMILY","1622500","6182","https://photos.zillowstatic.com/fp/e1f0b979e6c4a90db9c51dd55ea1cc5b-p_e.jpg"
"3270 N Sawtooth Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1349000","4","2","2078","649.18","7000","sqft","5/2/2024","1714633200000","https://zillow.com/homedetails/3270-N-Sawtooth-Ct-Thousand-Oaks-CA-91362/16484105_zpid/","34.169765","-118.83218","SINGLE_FAMILY","1358500","5245","https://photos.zillowstatic.com/fp/dac18ef3fef400d2d13b6960539fc199-p_e.jpg"
"2799 Shelter Wood Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","920000","3","2","1452","633.61","7428","sqft","5/1/2024","1714546800000","https://zillow.com/homedetails/2799-Shelter-Wood-Ct-Thousand-Oaks-CA-91362/16431584_zpid/","34.21616","-118.84879","SINGLE_FAMILY","927500","4361","https://photos.zillowstatic.com/fp/e0530b10c5c176c29cf289193b80e497-p_e.jpg"
"3083 E Hillcrest Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","775000","3","3","1773","437.11","1773","sqft","5/1/2024","1714546800000","https://zillow.com/homedetails/3083-E-Hillcrest-Dr-Thousand-Oaks-CA-91362/16484449_zpid/","34.172413","-118.83292","CONDO","780500","4076","https://photos.zillowstatic.com/fp/63a2502f32c1632bb38b456fe71d08cf-p_e.jpg"
"2873 Capella Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","890500","3","3","1631","545.98","1629.144","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/2873-Capella-Way-Thousand-Oaks-CA-91362/16430707_zpid/","34.217293","-118.819305","TOWNHOUSE","897000","4155","https://photos.zillowstatic.com/fp/4bf65ce811fcd8e898153df2b7c4963e-p_e.jpg"
"1428 El Monte Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1962000","5","5","5000","392.4","0.6813820018365473","acres","4/30/2024","1714460400000","https://zillow.com/homedetails/1428-El-Monte-Dr-Thousand-Oaks-CA-91362/16482423_zpid/","34.19765","-118.851295","SINGLE_FAMILY","1976300","17000","https://photos.zillowstatic.com/fp/39800848339815b1522582bb63af34fb-p_e.jpg"
"942 Misty Canyon Ave, Westlake Village, CA 91362","91362","Westlake Village","CA","1050000","3","3","1819","577.24","1819","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/942-Misty-Canyon-Ave-Westlake-Village-CA-91362/16488827_zpid/","34.179485","-118.791145","SINGLE_FAMILY","1057700","4420","https://photos.zillowstatic.com/fp/a4a2b2e79855d9be1c6d46885d823632-p_e.jpg"
"198 N Skyline Dr SPACE 27, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","172000","1","1","672","255.95","672","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/198-N-Skyline-Dr-SPACE-27-Thousand-Oaks-CA-91362/16504212_zpid/","34.170967","-118.8359","MANUFACTURED","173300","2262","https://photos.zillowstatic.com/fp/a612aab2369de66de9e0120dcda6a452-p_e.jpg"
"2553 Carpenter St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1600000","3","2","2288","699.3","0.3079","acres","4/29/2024","1714374000000","https://zillow.com/homedetails/2553-Carpenter-St-Thousand-Oaks-CA-91362/16483416_zpid/","34.19623","-118.83427","SINGLE_FAMILY","1611900","6223","https://photos.zillowstatic.com/fp/e27757257df713df1f18b734230eb785-p_e.jpg"
"2816 Blazing Star Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1219000","3","3","2632","463.15","2632","sqft","4/29/2024","1714374000000","https://zillow.com/homedetails/2816-Blazing-Star-Dr-Thousand-Oaks-CA-91362/52465716_zpid/","34.21676","-118.8247","SINGLE_FAMILY","1228100","5596","https://photos.zillowstatic.com/fp/25e2a84a42c56f4f23fe53b318105dc7-p_e.jpg"
"3139 Foxtail Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1200000","4","3","1806","664.45","1806","sqft","4/26/2024","1714114800000","https://zillow.com/homedetails/3139-Foxtail-Ct-Thousand-Oaks-CA-91362/16430354_zpid/","34.218945","-118.81748","SINGLE_FAMILY","1209400","4525","https://photos.zillowstatic.com/fp/a388d50314277b7c92f587df3440f715-p_e.jpg"
"3111 Eaglewood Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1900000","5","5","3608","526.61","0.4713269054178145","acres","4/26/2024","1714114800000","https://zillow.com/homedetails/3111-Eaglewood-Ave-Thousand-Oaks-CA-91362/52466101_zpid/","34.221767","-118.82675","SINGLE_FAMILY","1914900","8000","https://photos.zillowstatic.com/fp/b66ad5bf67fa8c927c0ae3dbab1e1d70-p_e.jpg"
"1856 Dawn Meadow St, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","11150000","6","9","11000","1013.64","2.3734","acres","4/26/2024","1714114800000","https://zillow.com/homedetails/1856-Dawn-Meadow-St-Thousand-Oaks-CA-91362/2060823020_zpid/","34.19692","-118.80437","SINGLE_FAMILY","11271800","6611","https://photos.zillowstatic.com/fp/13df9bf9af31c899a3c3de288309470a-p_e.jpg"
"390 N Via Colinas, Westlake Village, CA 91362","91362","Westlake Village","CA","817500","3","3","1332","613.74","1332","sqft","4/25/2024","1714028400000","https://zillow.com/homedetails/390-N-Via-Colinas-Westlake-Village-CA-91362/16488148_zpid/","34.162155","-118.807365","TOWNHOUSE","824000","4284","https://photos.zillowstatic.com/fp/3efc50ac0a5eb7af719e14ba6b64c09c-p_e.jpg"
"446 N Rancho Rd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1875000","4","5","4579","409.48","0.49451331496786044","acres","4/25/2024","1714028400000","https://zillow.com/homedetails/446-N-Rancho-Rd-Thousand-Oaks-CA-91362/82774560_zpid/","34.184364","-118.85671","SINGLE_FAMILY","1890000","13238","https://photos.zillowstatic.com/fp/25deb83a090d1382c2718eccf7757da2-p_e.jpg"
"1051 Candlecrest Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","8275000","6","9","10110","818.5","3.04","acres","4/24/2024","1713942000000","https://zillow.com/homedetails/1051-Candlecrest-Dr-Thousand-Oaks-CA-91362/16484296_zpid/","34.18144","-118.81311","SINGLE_FAMILY","8342300","7541","https://photos.zillowstatic.com/fp/a8e4b06ef826048bfa7746108e268990-p_e.jpg"
"3003 E Hillcrest Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","760000","3","3","1547","491.27","1547","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/3003-E-Hillcrest-Dr-Thousand-Oaks-CA-91362/16484479_zpid/","34.173405","-118.83298","TOWNHOUSE","766200","3911","https://photos.zillowstatic.com/fp/0487aa7ea44c329198646f0149ef2ac3-p_e.jpg"
"2818 Florentine Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1450000","4","3","2632","550.91","2632","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/2818-Florentine-Ct-Thousand-Oaks-CA-91362/49942446_zpid/","34.216022","-118.82454","SINGLE_FAMILY","1462000","5693","https://photos.zillowstatic.com/fp/63c05ce92c936341f43a04819d48c890-p_e.jpg"
"1753 Alder Wood Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1140000","4","3","2187","521.26","10025","sqft","4/23/2024","1713855600000","https://zillow.com/homedetails/1753-Alder-Wood-Pl-Thousand-Oaks-CA-91362/16431727_zpid/","34.21966","-118.846085","SINGLE_FAMILY","1149400","4917","https://photos.zillowstatic.com/fp/1bd5c0ecd0dd7438fab060a2c07f1463-p_e.jpg"
"2920 Irongate Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1550000","4","3","2322","667.53","7531","sqft","4/23/2024","1713855600000","https://zillow.com/homedetails/2920-Irongate-Pl-Thousand-Oaks-CA-91362/16433127_zpid/","34.21936","-118.83701","SINGLE_FAMILY","1562800","5292","https://photos.zillowstatic.com/fp/984fa6ac3430334f8f49fdcf1f90fe86-p_e.jpg"
"2887 Queens Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1380000","4","3","3014","457.86","0.296763085399449","acres","4/19/2024","1713510000000","https://zillow.com/homedetails/2887-Queens-Way-Thousand-Oaks-CA-91362/16432958_zpid/","34.21846","-118.831245","SINGLE_FAMILY","1393000","6584","https://photos.zillowstatic.com/fp/e4622b86bbe90070e0dd234fbba8fb8a-p_e.jpg"
"3236 Royal Oaks Dr #4, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","775000","3","3","1887","410.7","5.19","acres","4/18/2024","1713423600000","https://zillow.com/homedetails/3236-Royal-Oaks-Dr-4-Thousand-Oaks-CA-91362/337908631_zpid/","34.166126","-118.83642","TOWNHOUSE","782100","4664","https://photos.zillowstatic.com/fp/e0d596547f8fad21ce20c0f67b2176a2-p_e.jpg"
"1949 Coventry Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1090000","3","2","2019","539.87","0.4358815426997245","acres","4/17/2024","1713337200000","https://zillow.com/homedetails/1949-Coventry-Ct-Thousand-Oaks-CA-91362/16482279_zpid/","34.204445","-118.84634","SINGLE_FAMILY","1099900","6542","https://photos.zillowstatic.com/fp/a691cf590db19eac6f76c41473baa939-p_e.jpg"
"967 Via Colinas, Westlake Village, CA 91362","91362","Westlake Village","CA","796000","3","3","1332","597.6","1332","sqft","4/17/2024","1713337200000","https://zillow.com/homedetails/967-Via-Colinas-Westlake-Village-CA-91362/16488578_zpid/","34.16208","-118.80901","TOWNHOUSE","803300","4133","https://photos.zillowstatic.com/fp/d0208565cd4c6a8a158009ce79e150a9-p_e.jpg"
"1615 El Dorado Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1480000","3","2","1655","894.26","0.5666666666666667","acres","4/16/2024","1713250800000","https://zillow.com/homedetails/1615-El-Dorado-Dr-Thousand-Oaks-CA-91362/16482465_zpid/","34.196304","-118.84878","SINGLE_FAMILY","1493700","4773","https://photos.zillowstatic.com/fp/ee4e2e3908d0198195428c077955504c-p_e.jpg"
"5054 Royal Vista Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","5175000","6","7","5839","886.28","1.21","acres","4/16/2024","1713250800000","https://zillow.com/homedetails/5054-Royal-Vista-Ct-Westlake-Village-CA-91362/16484351_zpid/","34.181877","-118.80121","SINGLE_FAMILY","5223000","20301","https://photos.zillowstatic.com/fp/f1a4fa675ffba3052e8c91c5292b00c4-p_e.jpg"
"5743 Ingram Pl, Westlake Village, CA 91362","91362","Westlake Village","CA","1310000","4","3","2223","589.29","2223","sqft","4/16/2024","1713250800000","https://zillow.com/homedetails/5743-Ingram-Pl-Westlake-Village-CA-91362/16489113_zpid/","34.181583","-118.78834","TOWNHOUSE","1322100","5216","https://photos.zillowstatic.com/fp/d54b66cdc5cccdb9ab40fa1c21fdbfaf-p_e.jpg"
"334 E Hilltop Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","845000","3","3","1762","479.57","1762","sqft","4/16/2024","1713250800000","https://zillow.com/homedetails/334-E-Hilltop-Way-Thousand-Oaks-CA-91362/82971844_zpid/","34.174984","-118.83617","TOWNHOUSE","863200","4179","https://photos.zillowstatic.com/fp/50b09e30cab093b1caec7e3f2c2d6045-p_e.jpg"
"1672 Upper Ranch Rd, Westlake Village, CA 91362","91362","Westlake Village","CA","2900000","5","6","5032","576.31","0.5102157943067034","acres","4/15/2024","1713164400000","https://zillow.com/homedetails/1672-Upper-Ranch-Rd-Westlake-Village-CA-91362/16489408_zpid/","34.193336","-118.81646","SINGLE_FAMILY","2927300","11381","https://photos.zillowstatic.com/fp/64b68763376f8510dc948de1236191e1-p_e.jpg"
"2880 Capella Way, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1025000","3","3","1453","705.44","3203","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/2880-Capella-Way-Thousand-Oaks-CA-91362/16430730_zpid/","34.21645","-118.81911","SINGLE_FAMILY","1035100","4132","https://photos.zillowstatic.com/fp/d64f007d2758e70fc3e99ff136ed7892-p_e.jpg"
"1681 Alder Wood Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1075000","4","2","1750","614.29","9715","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/1681-Alder-Wood-Pl-Thousand-Oaks-CA-91362/16431255_zpid/","34.22034","-118.84788","SINGLE_FAMILY","1085600","4358","https://photos.zillowstatic.com/fp/24b3be2a8c7856f3971d41ccefa09fd8-p_e.jpg"
"2218 Birchdale Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","675000","2","2","1128","598.4","3145.032","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/2218-Birchdale-Dr-Thousand-Oaks-CA-91362/16431976_zpid/","34.208946","-118.84105","TOWNHOUSE","681600","3622","https://photos.zillowstatic.com/fp/493dfd9e98fc849b1724043bb468c3ec-p_e.jpg"
"1660 El Verano Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","2350000","6","6","4921","477.55","0.7589990817263544","acres","4/12/2024","1712905200000","https://zillow.com/homedetails/1660-El-Verano-Dr-Thousand-Oaks-CA-91362/16482497_zpid/","34.19381","-118.84843","SINGLE_FAMILY","2373100","9232","https://photos.zillowstatic.com/fp/7ef2d96c89f518bc39d93526d8cacfbb-p_e.jpg"
"4693 Sunnyhill St, Westlake Village, CA 91362","91362","Westlake Village","CA","5495000","5","6","5520","995.47","1.043","acres","4/12/2024","1712905200000","https://zillow.com/homedetails/4693-Sunnyhill-St-Westlake-Village-CA-91362/249211423_zpid/","34.1886","-118.80933","SINGLE_FAMILY","5550600","21606","https://photos.zillowstatic.com/fp/4690e675fd822a3992803abab199dcc3-p_e.jpg"
"2457 Arapaho Ave #131, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","217000","2","2","1536","141.28","","","4/12/2024","1712905200000","https://zillow.com/homedetails/2457-Arapaho-Ave-131-Thousand-Oaks-CA-91362/2054304357_zpid/","34.171543","-118.84447","MANUFACTURED","219800","3742","https://photos.zillowstatic.com/fp/9856fe556b9dcf1a0bcae8a0fe34f248-p_e.jpg"
"2009 E McCrea Rd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","909300","3","2","1456","624.52","0.26533516988062444","acres","4/11/2024","1712818800000","https://zillow.com/homedetails/2009-E-McCrea-Rd-Thousand-Oaks-CA-91362/16436511_zpid/","34.228504","-118.842285","SINGLE_FAMILY","918600","4030","https://photos.zillowstatic.com/fp/13b66493e6a0aa6e1cac52a985570ae0-p_e.jpg"
"5592 Little Fawn Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","2300000","4","6","4170","551.56","0.4698576675849403","acres","4/11/2024","1712818800000","https://zillow.com/homedetails/5592-Little-Fawn-Ct-Westlake-Village-CA-91362/16487811_zpid/","34.190556","-118.79134","SINGLE_FAMILY","2322900","9039","https://photos.zillowstatic.com/fp/bc838422c1ca5332ecdce235f186db90-p_e.jpg"
"1832 Burning Tree Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","825000","3","2","1080","763.89","6091","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/1832-Burning-Tree-Dr-Thousand-Oaks-CA-91362/16431049_zpid/","34.21307","-118.844925","SINGLE_FAMILY","833500","3640","https://photos.zillowstatic.com/fp/c9e535cffbad12d7b581809c92a2e221-p_e.jpg"
"1934 Smokey Ridge Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","2750000","4","6","4488","612.75","0.502020202020202","acres","4/9/2024","1712646000000","https://zillow.com/homedetails/1934-Smokey-Ridge-Ave-Thousand-Oaks-CA-91362/16487891_zpid/","34.19873","-118.785416","SINGLE_FAMILY","2778200","10816","https://photos.zillowstatic.com/fp/63af9fbf0583356166f1f874e278dbee-p_e.jpg"
"1674 La Jolla Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1600000","4","3","3124","512.16","0.71","acres","4/9/2024","1712646000000","https://zillow.com/homedetails/1674-La-Jolla-Dr-Thousand-Oaks-CA-91362/66107877_zpid/","34.18803","-118.84787","SINGLE_FAMILY","1616400","6891","https://photos.zillowstatic.com/fp/3d7f4a3a75c522867b6d24481757f285-p_e.jpg"
"2487 La Granada Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1830000","4","4","3037","602.57","0.2706611570247934","acres","4/8/2024","1712559600000","https://zillow.com/homedetails/2487-La-Granada-Dr-Thousand-Oaks-CA-91362/16477573_zpid/","34.18616","-118.837234","SINGLE_FAMILY","1849000","7366","https://photos.zillowstatic.com/fp/0da10a6033c379abc6427daa22324a7f-p_e.jpg"
"3216 N Allegheny Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1690000","5","3","2957","571.53","7405","sqft","4/8/2024","1712559600000","https://zillow.com/homedetails/3216-N-Allegheny-Ct-Thousand-Oaks-CA-91362/16484042_zpid/","34.170258","-118.82876","SINGLE_FAMILY","1707600","7704","https://photos.zillowstatic.com/fp/c2faf9e32c4fa9e6bd314cc159573782-p_e.jpg"
"3216 Allegheny Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1690000","5","3","2957","571.53","7600","sqft","4/8/2024","1712559600000","https://zillow.com/homedetails/3216-Allegheny-Ct-Thousand-Oaks-CA-91362/2057879530_zpid/","34.170307","-118.82905","SINGLE_FAMILY","1715000","7326","https://photos.zillowstatic.com/fp/d41c944a10d44a65a3a423e9e8f993a0-p_e.jpg"
"1773 Orinda Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","619000","3","2","1171","528.61","3920","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/1773-Orinda-Ct-Thousand-Oaks-CA-91362/16431409_zpid/","34.208538","-118.84645","TOWNHOUSE","625700","3636","https://photos.zillowstatic.com/fp/e336da56b7f3d22b4858f775ed2d912e-p_e.jpg"
"1975 Meadow View Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","899900","4","2","1664","540.81","0.25252525252525254","acres","4/5/2024","1712300400000","https://zillow.com/homedetails/1975-Meadow-View-Ct-Thousand-Oaks-CA-91362/16482214_zpid/","34.205368","-118.85047","SINGLE_FAMILY","909700","4979","https://photos.zillowstatic.com/fp/75503c2e8c70f2634ecaba59c31e79df-p_e.jpg"
"2664 Mohawk Ave #52, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","283000","2","2","1040","272.12","1040","sqft","4/4/2024","1712214000000","https://zillow.com/homedetails/2664-Mohawk-Ave-52-Thousand-Oaks-CA-91362/16504099_zpid/","34.170956","-118.84294","MANUFACTURED","286100","3044","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.170955657958984,-118.84294128417969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YYrOElWQBCJlFyU8SQTn6_sq4Ls="
"3178 Sunset Hills Blvd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1600000","4","3","3100","516.13","0.26508264462809916","acres","4/3/2024","1712127600000","https://zillow.com/homedetails/3178-Sunset-Hills-Blvd-Thousand-Oaks-CA-91362/52466181_zpid/","34.224","-118.81815","SINGLE_FAMILY","1618000","6699","https://photos.zillowstatic.com/fp/9ffe175551a2ab19efd7104d72acbcfd-p_e.jpg"
