"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"221 Via Del Caballo, Oak Park, CA 91377","91377","Oak Park","CA","740000","2","2","1294","571.87","1742","sqft","4/26/2024","1714114800000","https://zillow.com/homedetails/221-Via-Del-Caballo-Oak-Park-CA-91377/16495178_zpid/","34.174473","-118.76565","TOWNHOUSE","745800","3423","https://photos.zillowstatic.com/fp/c3cd3c9a01e7166ca398b9f7ff81116d-p_e.jpg"
"6510 E Joshua St, Oak Park, CA 91377","91377","Oak Park","CA","1185000","4","2","1833","646.48","7405","sqft","4/26/2024","1714114800000","https://zillow.com/homedetails/6510-E-Joshua-St-Oak-Park-CA-91377/69037423_zpid/","34.170124","-118.75398","SINGLE_FAMILY","1194300","4855","https://photos.zillowstatic.com/fp/997655c5e48a30cacfca3de3379fdf10-p_e.jpg"
"6763 Pheasant Ln, Oak Park, CA 91377","91377","Oak Park","CA","995000","3","3","1623","613.06","4992","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/6763-Pheasant-Ln-Oak-Park-CA-91377/16496495_zpid/","34.184105","-118.75648","SINGLE_FAMILY","989400","4478","https://photos.zillowstatic.com/fp/05a94ad70e511137fda0b1be32bf94a4-p_e.jpg"
"272 Ocho Rios Way, Oak Park, CA 91377","91377","Oak Park","CA","1290000","4","3","2247","574.1","3748","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/272-Ocho-Rios-Way-Oak-Park-CA-91377/16487201_zpid/","34.17424","-118.784744","SINGLE_FAMILY","1300900","5314","https://photos.zillowstatic.com/fp/6d293291969fd33216c37e0ffded81ed-p_e.jpg"
"1056 Windmill Ln, Oak Park, CA 91377","91377","Oak Park","CA","780000","3","2","1449","538.3","2629","sqft","4/22/2024","1713769200000","https://zillow.com/homedetails/1056-Windmill-Ln-Oak-Park-CA-91377/16496071_zpid/","34.18312","-118.75824","TOWNHOUSE","786600","4490","https://photos.zillowstatic.com/fp/50d0f609b7a7f2bd9d7d9c750106f458-p_e.jpg"
"4858 Wiggin St, Oak Park, CA 91377","91377","Oak Park","CA","1200000","4","3","2038","588.81","5792","sqft","4/19/2024","1713510000000","https://zillow.com/homedetails/4858-Wiggin-St-Oak-Park-CA-91377/16495814_zpid/","34.179466","-118.78473","SINGLE_FAMILY","1210600","5154","https://photos.zillowstatic.com/fp/33cb59bc89b3dac709f553e5ad6e40cd-p_e.jpg"
"6003 Caledonia Ct, Oak Park, CA 91377","91377","Oak Park","CA","2100000","5","5","3932","534.08","7437","sqft","4/12/2024","1712905200000","https://zillow.com/homedetails/6003-Caledonia-Ct-Oak-Park-CA-91377/16497412_zpid/","34.18853","-118.76237","SINGLE_FAMILY","","8818","https://photos.zillowstatic.com/fp/105af978dd0b39ddde9da0b5ccff8043-p_e.jpg"
"5440 Wembly Ave, Oak Park, CA 91377","91377","Oak Park","CA","1500000","4","3","2969","505.22","10454","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/5440-Wembly-Ave-Oak-Park-CA-91377/16486536_zpid/","34.19402","-118.77408","SINGLE_FAMILY","1515400","6638","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.19401931762695,-118.77407836914062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7DWzhAISeZZSbTIVflzmzUFBwpU="
"697 Sutton Crest Trl UNIT 404, Oak Park, CA 91377","91377","Oak Park","CA","432500","1","1","780","554.49","780","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/697-Sutton-Crest-Trl-UNIT-404-Oak-Park-CA-91377/16496981_zpid/","34.18498","-118.76634","CONDO","436900","2558","https://photos.zillowstatic.com/fp/d8641b8656b09229f29d0694885cfe1b-p_e.jpg"
"5728 Oak Bend Ln UNIT 403, Oak Park, CA 91377","91377","Oak Park","CA","440000","1","1","780","564.1","780","sqft","4/9/2024","1712646000000","https://zillow.com/homedetails/5728-Oak-Bend-Ln-UNIT-403-Oak-Park-CA-91377/16497103_zpid/","34.186195","-118.76665","CONDO","444500","2541","https://photos.zillowstatic.com/fp/58a6f90ae838ff9f973267858ceed8e3-p_e.jpg"
"5480 Spanish Oak Ln UNIT B, Oak Park, CA 91377","91377","Oak Park","CA","655000","2","3","1204","544.02","1204","sqft","4/5/2024","1712300400000","https://zillow.com/homedetails/5480-Spanish-Oak-Ln-UNIT-B-Oak-Park-CA-91377/16495857_zpid/","34.17976","-118.77083","CONDO","662100","3652","https://photos.zillowstatic.com/fp/f9e43dcc25402589f58d72711c6c85ab-p_e.jpg"
"75 Smoke Tree Ave, Oak Park, CA 91377","91377","Oak Park","CA","1125000","3","2","1694","664.11","7549","sqft","4/1/2024","1711954800000","https://zillow.com/homedetails/75-Smoke-Tree-Ave-Oak-Park-CA-91377/16494659_zpid/","34.17034","-118.76191","SINGLE_FAMILY","1141800","4540","https://photos.zillowstatic.com/fp/3617c08f1f6752d76d1d799ea5c7e29d-p_e.jpg"
"996 Blackbourne Point, Oak Park, CA 91377","91377","Oak Park","CA","1850000","5","5","3932","470.5","7234","sqft","3/27/2024","1711522800000","https://zillow.com/homedetails/996-Blackbourne-Point-Oak-Park-CA-91377/16497331_zpid/","34.179173","-118.76287","SINGLE_FAMILY","1872700","7849","https://photos.zillowstatic.com/fp/c6db0997bca33ede70b3c0b0149564e2-p_e.jpg"
"93 Locust Ave, Oak Park, CA 91377","91377","Oak Park","CA","1100000","4","2","1962","560.65","7405","sqft","3/15/2024","1710486000000","https://zillow.com/homedetails/93-Locust-Ave-Oak-Park-CA-91377/16494639_zpid/","34.170708","-118.76099","SINGLE_FAMILY","1115800","5003","https://photos.zillowstatic.com/fp/67c154fe23844d8579461aeeb6c80df6-p_e.jpg"
"4802 Piedmont Dr, Oak Park, CA 91377","91377","Oak Park","CA","830000","3","3","1411","588.24","1411.344","sqft","3/14/2024","1710399600000","https://zillow.com/homedetails/4802-Piedmont-Dr-Oak-Park-CA-91377/16486802_zpid/","34.17668","-118.78582","TOWNHOUSE","842100","3983","https://photos.zillowstatic.com/fp/d51de1b5b1cd63afaa5bf3c8f63d35bf-p_e.jpg"
"343 Savoy Ct, Oak Park, CA 91377","91377","Oak Park","CA","1500000","5","3","2358","636.13","5357.88","sqft","3/14/2024","1710399600000","https://zillow.com/homedetails/343-Savoy-Ct-Oak-Park-CA-91377/16487395_zpid/","34.17581","-118.77846","SINGLE_FAMILY","1521800","5421","https://photos.zillowstatic.com/fp/da63f0bccef3f17c83c9eeaf8425ebe1-p_e.jpg"
"522 N Park Springs Ct, Oak Park, CA 91377","91377","Oak Park","CA","1100000","3","3","1628","675.68","7041","sqft","3/13/2024","1710313200000","https://zillow.com/homedetails/522-N-Park-Springs-Ct-Oak-Park-CA-91377/16496605_zpid/","34.18012","-118.75188","SINGLE_FAMILY","1116200","4292","https://photos.zillowstatic.com/fp/8094cc886219947882c14a18241f41f0-p_e.jpg"
"5533 Spanish Oak Ln UNIT E, Oak Park, CA 91377","91377","Oak Park","CA","615000","2","3","1236","497.57","1236","sqft","3/12/2024","1710226800000","https://zillow.com/homedetails/5533-Spanish-Oak-Ln-UNIT-E-Oak-Park-CA-91377/16495862_zpid/","34.18027","-118.77049","CONDO","624300","3663","https://photos.zillowstatic.com/fp/67a7407e970ca36b43f3e8f88412a512-p_e.jpg"
"1062 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","752500","3","3","1514","497.03","1813","sqft","3/8/2024","1709884800000","https://zillow.com/homedetails/1062-Thistlegate-Rd-Oak-Park-CA-91377/16495921_zpid/","34.183704","-118.76062","SINGLE_FAMILY","764200","4572","https://photos.zillowstatic.com/fp/dcdd4b253eaacfb9ee2b777acfa3a406-p_e.jpg"
"6341 Smoke Tree Ave, Oak Park, CA 91377","91377","Oak Park","CA","1250000","3","3","2213","564.84","5928","sqft","3/4/2024","1709539200000","https://zillow.com/homedetails/6341-Smoke-Tree-Ave-Oak-Park-CA-91377/16495454_zpid/","34.175495","-118.757256","SINGLE_FAMILY","1270400","5030","https://photos.zillowstatic.com/fp/7cd347a8dc7df56e358bbdc7376c19f6-p_e.jpg"
"6022 E Tamarind St, Oak Park, CA 91377","91377","Oak Park","CA","1056500","3","2","1769","597.23","8496","sqft","2/29/2024","1709193600000","https://zillow.com/homedetails/6022-E-Tamarind-St-Oak-Park-CA-91377/16494810_zpid/","34.168255","-118.76133","SINGLE_FAMILY","1074500","4399","https://photos.zillowstatic.com/fp/dfd655fc09e9649abaa6eb3bc2d87f85-p_e.jpg"
"1003 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","760000","2","2","1146","663.18","2524","sqft","2/28/2024","1709107200000","https://zillow.com/homedetails/1003-Thistlegate-Rd-Oak-Park-CA-91377/16495989_zpid/","34.183","-118.76108","TOWNHOUSE","773100","3550","https://photos.zillowstatic.com/fp/60431636e2712113be7d79d15b8da22a-p_e.jpg"
"5805 Oak Bend Ln UNIT 209, Oak Park, CA 91377","91377","Oak Park","CA","436000","1","1","780","558.97","779.724","sqft","2/28/2024","1709107200000","https://zillow.com/homedetails/5805-Oak-Bend-Ln-UNIT-209-Oak-Park-CA-91377/16497071_zpid/","34.18555","-118.765175","CONDO","475100","2558","https://photos.zillowstatic.com/fp/8951784e814ca616c8fe0cea83cbf564-p_e.jpg"
"68 N Oakleaf Ave, Oak Park, CA 91377","91377","Oak Park","CA","1125000","4","2","1607","700.06","6929","sqft","2/27/2024","1709020800000","https://zillow.com/homedetails/68-N-Oakleaf-Ave-Oak-Park-CA-91377/16494136_zpid/","34.170135","-118.75615","SINGLE_FAMILY","1144700","4742","https://photos.zillowstatic.com/fp/99d4ebcd52b25da26ecb5c2154d691c9-p_e.jpg"
"76 N Oakleaf Ave, Oak Park, CA 91377","91377","Oak Park","CA","1125000","4","3","1877","599.36","6534","sqft","2/27/2024","1709020800000","https://zillow.com/homedetails/76-N-Oakleaf-Ave-Oak-Park-CA-91377/16494137_zpid/","34.170265","-118.75585","SINGLE_FAMILY","1144700","5177","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.170265197753906,-118.75585174560547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=pzkc42f8KJ3ZUHADAP5ATNz9iAU="
"4786 Saltino Way, Oak Park, CA 91377","91377","Oak Park","CA","3975","3","3","1560","2.55","1132","sqft","2/26/2024","1708934400000","https://zillow.com/homedetails/4786-Saltino-Way-Oak-Park-CA-91377/16486808_zpid/","34.177868","-118.78621","TOWNHOUSE","906900","4174","https://photos.zillowstatic.com/fp/4493e0fea7358abcf0564bc7f072a62b-p_e.jpg"
"6605 E Bayberry St, Oak Park, CA 91377","91377","Oak Park","CA","1400000","4","3","2781","503.42","9520","sqft","2/14/2024","1707897600000","https://zillow.com/homedetails/6605-E-Bayberry-St-Oak-Park-CA-91377/16495007_zpid/","34.172653","-118.75215","SINGLE_FAMILY","1428400","6039","https://photos.zillowstatic.com/fp/731507354281413e2fb77e6a3180b773-p_e.jpg"
"644 Campo Verde Ct, Oak Park, CA 91377","91377","Oak Park","CA","740000","2","2","1048","706.11","3049","sqft","2/12/2024","1707724800000","https://zillow.com/homedetails/644-Campo-Verde-Ct-Oak-Park-CA-91377/16495335_zpid/","34.17869","-118.76915","CONDO","755300","3345","https://photos.zillowstatic.com/fp/033ee611ade7605b248f7b02313424a3-p_e.jpg"
"233 Concerto Dr, Oak Park, CA 91377","91377","Oak Park","CA","980000","4","4","1783","549.64","1533.312","sqft","2/9/2024","1707465600000","https://zillow.com/homedetails/233-Concerto-Dr-Oak-Park-CA-91377/16487523_zpid/","34.17312","-118.787094","CONDO","1002700","5081","https://photos.zillowstatic.com/fp/36a5b699b4420fff39009ad8c3457c6d-p_e.jpg"
"935 Deerhill Rd, Oak Park, CA 91377","91377","Oak Park","CA","1600000","5","4","3235","494.59","7675","sqft","2/9/2024","1707465600000","https://zillow.com/homedetails/935-Deerhill-Rd-Oak-Park-CA-91377/16497400_zpid/","34.18946","-118.76052","SINGLE_FAMILY","1637000","7255","https://photos.zillowstatic.com/fp/130faae0dbdb53cad386b77b7b63fdcd-p_e.jpg"
"6804 E Falconview Ln, Oak Park, CA 91377","91377","Oak Park","CA","872500","3","3","1623","537.58","5643","sqft","1/25/2024","1706169600000","https://zillow.com/homedetails/6804-E-Falconview-Ln-Oak-Park-CA-91377/16496131_zpid/","34.184025","-118.75526","SINGLE_FAMILY","895500","4490","https://photos.zillowstatic.com/fp/bb6ee4dd26563665c686af9be6dbfe37-p_e.jpg"
"5728 Oak Bend Ln UNIT 112, Oak Park, CA 91377","91377","Oak Park","CA","560000","2","2","1104","507.25","1104","sqft","1/24/2024","1706083200000","https://zillow.com/homedetails/5728-Oak-Bend-Ln-UNIT-112-Oak-Park-CA-91377/16497044_zpid/","34.18595","-118.76656","CONDO","574900","3095","https://photos.zillowstatic.com/fp/16dfe8ca5734eeb65a8108f3fdc1e081-p_e.jpg"
"653 Oak Run Trl UNIT 303, Oak Park, CA 91377","91377","Oak Park","CA","539000","2","2","1104","488.22","1104","sqft","1/18/2024","1705564800000","https://zillow.com/homedetails/653-Oak-Run-Trl-UNIT-303-Oak-Park-CA-91377/16496832_zpid/","34.183655","-118.76717","CONDO","553500","3125","https://photos.zillowstatic.com/fp/3271ed89d4e5bfca8a83d89b5810108c-p_e.jpg"
"1083 Powderhorn Ct, Oak Park, CA 91377","91377","Oak Park","CA","965000","4","3","1628","592.75","4967","sqft","1/17/2024","1705478400000","https://zillow.com/homedetails/1083-Powderhorn-Ct-Oak-Park-CA-91377/16496504_zpid/","34.1844","-118.75732","SINGLE_FAMILY","992200","4703","https://photos.zillowstatic.com/fp/f620dfe234e7b5963d7e0d33d02be364-p_e.jpg"
"6080 Sunnycrest Dr, Oak Park, CA 91377","91377","Oak Park","CA","1387170","4","3","3048","455.11","5584","sqft","1/16/2024","1705392000000","https://zillow.com/homedetails/6080-Sunnycrest-Dr-Oak-Park-CA-91377/16495501_zpid/","34.176502","-118.76253","SINGLE_FAMILY","1425600","6019","https://photos.zillowstatic.com/fp/ee3a51e950fde556a8c89734d51c259f-p_e.jpg"
"5785 Oak Bank Trl UNIT 105, Oak Park, CA 91377","91377","Oak Park","CA","625000","2","3","1244","502.41","1244","sqft","1/8/2024","1704700800000","https://zillow.com/homedetails/5785-Oak-Bank-Trl-UNIT-105-Oak-Park-CA-91377/16496810_zpid/","34.1827","-118.766365","TOWNHOUSE","643300","3676","https://photos.zillowstatic.com/fp/1c7dca4df435fd309b2d28a705cf0e61-p_e.jpg"
"4771 Via Bensa, Oak Park, CA 91377","91377","Oak Park","CA","729900","2","3","1240","588.63","1241.46","sqft","12/28/2023","1703750400000","https://zillow.com/homedetails/4771-Via-Bensa-Oak-Park-CA-91377/16486770_zpid/","34.177696","-118.78668","TOWNHOUSE","753100","3450","https://photos.zillowstatic.com/fp/defcbadaef717d2866839dad6afe1546-p_e.jpg"
"4790 Gondola Dr, Oak Park, CA 91377","91377","Oak Park","CA","715000","2","3","1240","576.61","1240","sqft","12/21/2023","1703145600000","https://zillow.com/homedetails/4790-Gondola-Dr-Oak-Park-CA-91377/16486757_zpid/","34.17678","-118.78642","TOWNHOUSE","738900","3450","https://photos.zillowstatic.com/fp/54589b5fecd62c8210a163173833fbcc-p_e.jpg"
"6062 Sunnycrest Dr, Oak Park, CA 91377","91377","Oak Park","CA","1349950","4","3","3048","442.9","5837","sqft","12/19/2023","1702972800000","https://zillow.com/homedetails/6062-Sunnycrest-Dr-Oak-Park-CA-91377/16495504_zpid/","34.176785","-118.762924","SINGLE_FAMILY","1395400","6002","https://photos.zillowstatic.com/fp/7a0c62b2b58e949cd4a9304a204a24e0-p_e.jpg"
"219 Via Del Caballo, Oak Park, CA 91377","91377","Oak Park","CA","3990","4","2.5","1672","2.39","1742","sqft","12/1/2023","1701417600000","https://zillow.com/homedetails/219-Via-Del-Caballo-Oak-Park-CA-91377/16495179_zpid/","34.174286","-118.76552","SINGLE_FAMILY","943400","3987","https://photos.zillowstatic.com/fp/79d07a666e52689622aff8f05224054f-p_e.jpg"
"1301 King James Ct, Oak Park, CA 91377","91377","Oak Park","CA","2200000","4","4","3231","680.9","0.29589072543618","acres","11/30/2023","1701331200000","https://zillow.com/homedetails/1301-King-James-Ct-Oak-Park-CA-91377/16486291_zpid/","34.193714","-118.7767","SINGLE_FAMILY","2283000","7234","https://photos.zillowstatic.com/fp/05b0611c7e8f273252a10665072348df-p_e.jpg"
"409 Zeno Way, Oak Park, CA 91377","91377","Oak Park","CA","850000","3","3","1560","544.87","1560","sqft","11/29/2023","1701244800000","https://zillow.com/homedetails/409-Zeno-Way-Oak-Park-CA-91377/16487589_zpid/","34.176975","-118.785095","TOWNHOUSE","882200","4248","https://photos.zillowstatic.com/fp/58b9e265150b1dab2017c6a716c15e77-p_e.jpg"
"412 Oak Haven Ct, Oak Park, CA 91377","91377","Oak Park","CA","1075000","3","3","1628","660.32","6629.832","sqft","11/28/2023","1701158400000","https://zillow.com/homedetails/412-Oak-Haven-Ct-Oak-Park-CA-91377/16496516_zpid/","34.17817","-118.754745","SINGLE_FAMILY","1116000","4415","https://photos.zillowstatic.com/fp/16a6a507fc7dec1d89547339123c0cc2-p_e.jpg"
"358 Anzio Way, Oak Park, CA 91377","91377","Oak Park","CA","1410000","5","3","2358","597.96","5665","sqft","11/20/2023","1700467200000","https://zillow.com/homedetails/358-Anzio-Way-Oak-Park-CA-91377/16487423_zpid/","34.176163","-118.776146","SINGLE_FAMILY","1623500","6031","https://photos.zillowstatic.com/fp/dde11756c03e9444afa8b2ad4828b655-p_e.jpg"
"357 Countryside Rd, Oak Park, CA 91377","91377","Oak Park","CA","1600000","4","3","3136","510.2","6446","sqft","11/17/2023","1700208000000","https://zillow.com/homedetails/357-Countryside-Rd-Oak-Park-CA-91377/16495524_zpid/","34.17704","-118.76205","SINGLE_FAMILY","1664400","6722","https://photos.zillowstatic.com/fp/eccbfb54f0a24db57c2299a0b443f49e-p_e.jpg"
"1015 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","800000","3","2.5","1769","452.23","2178","sqft","11/17/2023","1700208000000","https://zillow.com/homedetails/1015-Thistlegate-Rd-Oak-Park-CA-91377/16495992_zpid/","34.183105","-118.761375","CONDO","832200","4274","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.18310546875,-118.7613754272461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GfiS2QFJjPie0VTWIjfw8Cbq4Sg="
"675 Oak Run Trl UNIT 311, Oak Park, CA 91377","91377","Oak Park","CA","450000","1","1","780","576.92","780","sqft","11/17/2023","1700208000000","https://zillow.com/homedetails/675-Oak-Run-Trl-UNIT-311-Oak-Park-CA-91377/16496996_zpid/","34.184315","-118.76699","CONDO","468100","2558","https://photos.zillowstatic.com/fp/649bb1af390499ef4d49a0ae4c293681-p_e.jpg"
"5423 Spanish Oak Ln UNIT H, Oak Park, CA 91377","91377","Oak Park","CA","625000","2","3","1236","505.66","612","sqft","11/15/2023","1700035200000","https://zillow.com/homedetails/5423-Spanish-Oak-Ln-UNIT-H-Oak-Park-CA-91377/16495835_zpid/","34.179867","-118.7717","TOWNHOUSE","650500","3776","https://photos.zillowstatic.com/fp/aadf7a168c741833579d75b809eec732-p_e.jpg"
"6846 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","690000","3","3","1449","476.19","2404","sqft","11/15/2023","1700035200000","https://zillow.com/homedetails/6846-E-Poppyview-Dr-Oak-Park-CA-91377/16496094_zpid/","34.182915","-118.75712","TOWNHOUSE","718200","4148","https://photos.zillowstatic.com/fp/41b5846648363c9b6ccc6451181804d5-p_e.jpg"
"6512 E Conifer St, Oak Park, CA 91377","91377","Oak Park","CA","1025000","5","3","1996","513.53","7387","sqft","11/9/2023","1699516800000","https://zillow.com/homedetails/6512-E-Conifer-St-Oak-Park-CA-91377/16494180_zpid/","34.171368","-118.75355","SINGLE_FAMILY","1067800","5260","https://photos.zillowstatic.com/fp/654bb1037a00f419f7dcbd23e8918757-p_e.jpg"
"2 N Sparrowhawk Ln, Oak Park, CA 91377","91377","Oak Park","CA","700000","3","3","1462","478.8","2050","sqft","11/9/2023","1699516800000","https://zillow.com/homedetails/2-N-Sparrowhawk-Ln-Oak-Park-CA-91377/16494902_zpid/","34.168335","-118.766754","SINGLE_FAMILY","729300","3936","https://photos.zillowstatic.com/fp/d2b32f9dd411b74788e3251d7bf32a9c-p_e.jpg"
"5728 Oak Bend Ln UNIT 406, Oak Park, CA 91377","91377","Oak Park","CA","566000","2","2","1104","512.68","1104","sqft","11/9/2023","1699516800000","https://zillow.com/homedetails/5728-Oak-Bend-Ln-UNIT-406-Oak-Park-CA-91377/16497109_zpid/","34.18643","-118.76674","CONDO","589800","3095","https://photos.zillowstatic.com/fp/ccfd6358dbb108f76450e690587b3cdf-p_e.jpg"
"6048 Larkellen Ct, Oak Park, CA 91377","91377","Oak Park","CA","1175000","5","3","2399","489.79","6819","sqft","10/31/2023","1698735600000","https://zillow.com/homedetails/6048-Larkellen-Ct-Oak-Park-CA-91377/69037421_zpid/","34.17518","-118.76072","SINGLE_FAMILY","1226100","6103","https://photos.zillowstatic.com/fp/a372ec823e8060a6d73868e49f41cc6e-p_e.jpg"
"271 N Satinwood Ave, Oak Park, CA 91377","91377","Oak Park","CA","1399000","4","3","1996","700.9","7090","sqft","10/30/2023","1698649200000","https://zillow.com/homedetails/271-N-Satinwood-Ave-Oak-Park-CA-91377/16494246_zpid/","34.174572","-118.75815","SINGLE_FAMILY","1460100","5415","https://photos.zillowstatic.com/fp/db9ed4bb31dadc03e2458001bfa0b9a2-p_e.jpg"
"6562 E Maplegrove St, Oak Park, CA 91377","91377","Oak Park","CA","1095000","3","2","1680","651.79","7611","sqft","10/30/2023","1698649200000","https://zillow.com/homedetails/6562-E-Maplegrove-St-Oak-Park-CA-91377/16494504_zpid/","34.169807","-118.75282","SINGLE_FAMILY","1278500","4511","https://photos.zillowstatic.com/fp/85dedadc9de5e599bc738f42b4aaf58b-p_e.jpg"
"33 N Sparrowhawk Ln, Oak Park, CA 91377","91377","Oak Park","CA","730000","3","3","1462","499.32","2050","sqft","10/27/2023","1698390000000","https://zillow.com/homedetails/33-N-Sparrowhawk-Ln-Oak-Park-CA-91377/16494880_zpid/","34.169117","-118.76668","CONDO","762200","3983","https://photos.zillowstatic.com/fp/b68198c0cd569b80c5da415cdaaefe1c-p_e.jpg"
"356 Turin St, Oak Park, CA 91377","91377","Oak Park","CA","930000","3","3","1643","566.04","1643","sqft","10/23/2023","1698044400000","https://zillow.com/homedetails/356-Turin-St-Oak-Park-CA-91377/16486895_zpid/","34.176327","-118.78512","TOWNHOUSE","972200","4191","https://photos.zillowstatic.com/fp/e6afe58f7109cef75eeb887dc4702192-p_e.jpg"
"483 Bernini Ct, Oak Park, CA 91377","91377","Oak Park","CA","1000000","3","3","1694","590.32","6444","sqft","10/23/2023","1698044400000","https://zillow.com/homedetails/483-Bernini-Ct-Oak-Park-CA-91377/16487020_zpid/","34.17892","-118.78533","SINGLE_FAMILY","1044700","4499","https://photos.zillowstatic.com/fp/c4a1042504e0de455cf80a8e170fe361-p_e.jpg"
"5068 Benedict Ct, Oak Park, CA 91377","91377","Oak Park","CA","900000","3","3","2041","440.96","5253","sqft","10/12/2023","1697094000000","https://zillow.com/homedetails/5068-Benedict-Ct-Oak-Park-CA-91377/16486737_zpid/","34.1843","-118.780174","SINGLE_FAMILY","941700","4844","https://photos.zillowstatic.com/fp/7112babeaa705d998d7b49d53388ee72-p_e.jpg"
"963 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","815000","3","3","1827","446.09","2306","sqft","10/10/2023","1696921200000","https://zillow.com/homedetails/963-Thistlegate-Rd-Oak-Park-CA-91377/16495975_zpid/","34.182396","-118.761375","TOWNHOUSE","853000","4930","https://photos.zillowstatic.com/fp/bfafcc638c4e3c8f56a6a4fe80ebb399-p_e.jpg"
"5423 Spanish Oak Ln UNIT C, Oak Park, CA 91377","91377","Oak Park","CA","3400","2","3","1204","2.82","639","sqft","10/4/2023","1696402800000","https://zillow.com/homedetails/5423-Spanish-Oak-Ln-UNIT-C-Oak-Park-CA-91377/16495840_zpid/","34.17986","-118.77169","CONDO","630700","3652","https://photos.zillowstatic.com/fp/866dd2443c49d7e5e8cbcbd818b75b39-p_e.jpg"
"6435 Winona Ct, Oak Park, CA 91377","91377","Oak Park","CA","750000","2","2","1325","566.04","2878","sqft","9/28/2023","1695884400000","https://zillow.com/homedetails/6435-Winona-Ct-Oak-Park-CA-91377/16495156_zpid/","34.17782","-118.757164","CONDO","786200","3396","https://photos.zillowstatic.com/fp/f6482aaefc2176feb66c5554db56e4e9-p_e.jpg"
"5460 Bromely Dr, Oak Park, CA 91377","91377","Oak Park","CA","1830000","4","4","3457","529.36","0.2673324150596878","acres","9/19/2023","1695106800000","https://zillow.com/homedetails/5460-Bromely-Dr-Oak-Park-CA-91377/16486564_zpid/","34.19191","-118.773674","SINGLE_FAMILY","1920500","6871","https://photos.zillowstatic.com/fp/8e80d443e0fa8b9874196b272e7f5e04-p_e.jpg"
"6802 Cedarbark Ct, Oak Park, CA 91377","91377","Oak Park","CA","965000","3","3","1623","594.58","4618","sqft","9/19/2023","1695106800000","https://zillow.com/homedetails/6802-Cedarbark-Ct-Oak-Park-CA-91377/16496114_zpid/","34.18444","-118.7559","SINGLE_FAMILY","1012700","4252","https://photos.zillowstatic.com/fp/334fa7042e3f58534882c7c9750b4771-p_e.jpg"
"1011 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","825000","3","3","1514","544.91","1823","sqft","9/14/2023","1694674800000","https://zillow.com/homedetails/1011-Thistlegate-Rd-Oak-Park-CA-91377/16495991_zpid/","34.18304","-118.761314","TOWNHOUSE","866300","4411","https://photos.zillowstatic.com/fp/b84edcfb12c21b288dc6bacbf7eb6a02-p_e.jpg"
"5692 E Camelia Ln, Oak Park, CA 91377","91377","Oak Park","CA","715000","2","2","1294","552.55","2375","sqft","9/13/2023","1694588400000","https://zillow.com/homedetails/5692-E-Camelia-Ln-Oak-Park-CA-91377/16494942_zpid/","34.171295","-118.76831","SINGLE_FAMILY","750900","3601","https://photos.zillowstatic.com/fp/39d7244b66b8af0681bd9de1909a8b46-p_e.jpg"
"4794 Piedmont Dr, Oak Park, CA 91377","91377","Oak Park","CA","890000","3","3","1560","570.51","1560","sqft","9/12/2023","1694502000000","https://zillow.com/homedetails/4794-Piedmont-Dr-Oak-Park-CA-91377/16486804_zpid/","34.176662","-118.78599","TOWNHOUSE","934800","4194","https://photos.zillowstatic.com/fp/c7fdfed98e3de24a569bd96641825a8d-p_e.jpg"
"6203 Deerhill Rd, Oak Park, CA 91377","91377","Oak Park","CA","2100000","5","5","4010","523.69","7129","sqft","9/5/2023","1693897200000","https://zillow.com/homedetails/6203-Deerhill-Rd-Oak-Park-CA-91377/52469272_zpid/","34.19119","-118.757324","SINGLE_FAMILY","2209600","8321","https://photos.zillowstatic.com/fp/8a7697cdbce4917a685eb21e6e44535a-p_e.jpg"
