"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"2755 Beckett Ct, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1040000","3","2","1507","690.11","7940","sqft","7/24/2024","1721804400000","https://zillow.com/homedetails/2755-Beckett-Ct-Thousand-Oaks-CA-91360/16424326_zpid/","34.217056","-118.88104","SINGLE_FAMILY","1040300","4118","https://photos.zillowstatic.com/fp/b13d863b604ba523ec4a3ce9490dfc33-p_e.jpg"
"741 Calle Cardo, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","850000","4","2","1364","623.17","0.2818411386593205","acres","7/24/2024","1721804400000","https://zillow.com/homedetails/741-Calle-Cardo-Thousand-Oaks-CA-91360/16480623_zpid/","34.21153","-118.86628","SINGLE_FAMILY","850300","4134","https://photos.zillowstatic.com/fp/d6289d1afbc06a96254467ee358f88f0-p_e.jpg"
"985 N Woodlawn Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","814000","3","3","1697","479.67","2658","sqft","7/23/2024","1721718000000","https://zillow.com/homedetails/985-N-Woodlawn-Dr-Thousand-Oaks-CA-91360/16427079_zpid/","34.190952","-118.89297","TOWNHOUSE","814100","4073","https://photos.zillowstatic.com/fp/5f5318bd937ff556ef43638e4a24ce23-p_e.jpg"
"4304 Forest Oaks Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","975000","3","2","1682","579.67","6570","sqft","7/19/2024","1721372400000","https://zillow.com/homedetails/4304-Forest-Oaks-Dr-Thousand-Oaks-CA-91360/16436330_zpid/","34.238144","-118.8457","SINGLE_FAMILY","974900","4532","https://photos.zillowstatic.com/fp/40444079fc5dc49d6740a6c7c8e1c6c4-p_e.jpg"
"1321 Calle Pimiento, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","825000","3","2","1300","634.62","0.2502295684113866","acres","7/19/2024","1721372400000","https://zillow.com/homedetails/1321-Calle-Pimiento-Thousand-Oaks-CA-91360/16479983_zpid/","34.21602","-118.85591","SINGLE_FAMILY","824900","3889","https://photos.zillowstatic.com/fp/7bef5c9b466bf21cb66a329c0a66399a-p_e.jpg"
"883 Irving Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","740000","3","2","1344","550.6","4791","sqft","7/17/2024","1721199600000","https://zillow.com/homedetails/883-Irving-Dr-Thousand-Oaks-CA-91360/16476381_zpid/","34.181118","-118.862175","SINGLE_FAMILY","845800","3878","https://photos.zillowstatic.com/fp/7f24441fea7ac0e33b4a76efdfe16541-p_e.jpg"
"84 W Avenida De Las Flores, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","903000","3","2","1626","555.35","8600","sqft","7/16/2024","1721113200000","https://zillow.com/homedetails/84-W-Avenida-De-Las-Flores-Thousand-Oaks-CA-91360/351489636_zpid/","34.21216","-118.87724","SINGLE_FAMILY","903700","4462","https://photos.zillowstatic.com/fp/5410fe951c68cd5aad9dd27bd7c706cd-p_e.jpg"
"606 Hodencamp Rd, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","799000","3","2","1339","596.71","6720","sqft","7/9/2024","1720508400000","https://zillow.com/homedetails/606-Hodencamp-Rd-Thousand-Oaks-CA-91360/16475811_zpid/","34.186398","-118.86807","SINGLE_FAMILY","801200","4184","https://photos.zillowstatic.com/fp/7e006b3ec714a77d3406d7253db8fac4-p_e.jpg"
"1474 Calle De Oro, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","951000","3","2","1440","660.42","0.25223255280073464","acres","7/3/2024","1719990000000","https://zillow.com/homedetails/1474-Calle-De-Oro-Thousand-Oaks-CA-91360/16436152_zpid/","34.230576","-118.85305","SINGLE_FAMILY","917700","3920","https://photos.zillowstatic.com/fp/3f480239acd58b3a0ea5fb8731f876dc-p_e.jpg"
"1521 Eucalyptus Cir, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","651000","2","3","1493","436.03","4791","sqft","7/1/2024","1719817200000","https://zillow.com/homedetails/1521-Eucalyptus-Cir-Thousand-Oaks-CA-91360/16479288_zpid/","34.219105","-118.85158","TOWNHOUSE","652300","3813","https://photos.zillowstatic.com/fp/f128ddde82b50e52c1f6a96ec147ae6b-p_e.jpg"
"1342 Calle Bouganvilla, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","825500","4","2","1343","614.67","10000","sqft","6/30/2024","1719730800000","https://zillow.com/homedetails/1342-Calle-Bouganvilla-Thousand-Oaks-CA-91360/16480497_zpid/","34.21147","-118.85572","SINGLE_FAMILY","827200","4317","https://photos.zillowstatic.com/fp/ad2e195ea6d4fd2c3211ce715f619aba-p_e.jpg"
"936 N Woodlawn Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","803000","3","2","1651","486.37","2730","sqft","6/24/2024","1719212400000","https://zillow.com/homedetails/936-N-Woodlawn-Dr-Thousand-Oaks-CA-91360/16427096_zpid/","34.19096","-118.89157","TOWNHOUSE","804900","4104","https://photos.zillowstatic.com/fp/0e82c0d70e58c272e3f5cce1b7a930ac-p_e.jpg"
"660 Azalea St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1000000","3","2","1569","637.35","7405","sqft","6/24/2024","1719212400000","https://zillow.com/homedetails/660-Azalea-St-Thousand-Oaks-CA-91360/16429056_zpid/","34.219013","-118.89387","SINGLE_FAMILY","1002300","4322","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.21901321411133,-118.89386749267578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=X3Zy_6kEdF0H5egkk-UGpblykOI="
"1342 Calle Pimiento, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","870000","3","2","1300","669.23","10450.044","sqft","6/20/2024","1718866800000","https://zillow.com/homedetails/1342-Calle-Pimiento-Thousand-Oaks-CA-91360/16479999_zpid/","34.21519","-118.8554","SINGLE_FAMILY","872200","3886","https://photos.zillowstatic.com/fp/02684163dc1fbbeb468ed346fbfc21d3-p_e.jpg"
"3207 Cherrywood Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1190000","3","2","1712","695.09","8082","sqft","6/18/2024","1718694000000","https://zillow.com/homedetails/3207-Cherrywood-Dr-Thousand-Oaks-CA-91360/16424152_zpid/","34.223022","-118.87125","SINGLE_FAMILY","1193200","4402","https://photos.zillowstatic.com/fp/7fbb9ac1d077be265b8326cec2826ff1-p_e.jpg"
"2800 Regina Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","4500","3","2","1639","2.75","9147","sqft","6/14/2024","1718348400000","https://zillow.com/homedetails/2800-Regina-Ave-Thousand-Oaks-CA-91360/16429282_zpid/","34.21743","-118.885956","SINGLE_FAMILY","929700","4443","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.217430114746094,-118.88595581054688&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tU95OedmY_Zpjc9MDBjuh2O-bTw="
"2590 Scott Pl, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1000000","3","2","1431","698.81","0.2548209366391185","acres","6/13/2024","1718262000000","https://zillow.com/homedetails/2590-Scott-Pl-Thousand-Oaks-CA-91360/16423662_zpid/","34.21399","-118.88492","SINGLE_FAMILY","930200","3701","https://photos.zillowstatic.com/fp/dc8bf7c668d52cf20c84f85fd12df0f1-p_e.jpg"
"820 E Calle Contento, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","940500","3","2","1257","748.21","9670.32","sqft","6/10/2024","1718002800000","https://zillow.com/homedetails/820-E-Calle-Contento-Thousand-Oaks-CA-91360/16435945_zpid/","34.233402","-118.86347","SINGLE_FAMILY","944100","3694","https://photos.zillowstatic.com/fp/9e62b37d54bc58bbe4ad21733b19dae4-p_e.jpg"
"876 Calle Margarita, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","645000","3","1","979","658.84","10000","sqft","6/7/2024","1717743600000","https://zillow.com/homedetails/876-Calle-Margarita-Thousand-Oaks-CA-91360/16480992_zpid/","34.209084","-118.863556","SINGLE_FAMILY","","3511","https://photos.zillowstatic.com/fp/6440ccc697b21613bc0eeff9373d8e3d-p_e.jpg"
"2565 Avenida De Las Plantas, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","890000","4","2","1346","661.22","10000","sqft","6/6/2024","1717657200000","https://zillow.com/homedetails/2565-Avenida-De-Las-Plantas-Thousand-Oaks-CA-91360/16480179_zpid/","34.213745","-118.85979","SINGLE_FAMILY","893600","4320","https://photos.zillowstatic.com/fp/807d4d055b32b5427c0e0b86b209230d-p_e.jpg"
"2363 Goldsmith Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","935000","3","2","1626","575.03","8294","sqft","5/31/2024","1717138800000","https://zillow.com/homedetails/2363-Goldsmith-Ave-Thousand-Oaks-CA-91360/16424803_zpid/","34.21107","-118.87461","SINGLE_FAMILY","939200","4442","https://photos.zillowstatic.com/fp/39dfe0941b01db75f9afd65553ae54a3-p_e.jpg"
"661 Glen Oaks Rd, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","799000","3","2","1056","756.63","5432","sqft","5/30/2024","1717052400000","https://zillow.com/homedetails/661-Glen-Oaks-Rd-Thousand-Oaks-CA-91360/16476154_zpid/","34.18236","-118.86585","SINGLE_FAMILY","802600","3695","https://photos.zillowstatic.com/fp/554f81697f7078c01aaffd5c3316f350-p_e.jpg"
"2985 Calle Quebracho, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","903000","3","2","1268","712.15","10000","sqft","5/24/2024","1716534000000","https://zillow.com/homedetails/2985-Calle-Quebracho-Thousand-Oaks-CA-91360/16478708_zpid/","34.22147","-118.86797","SINGLE_FAMILY","907600","3975","https://photos.zillowstatic.com/fp/046cad4ecaad60d3fa64aed0ed313073-p_e.jpg"
"769 Warwick Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","632000","3","3","1433","441.03","1015","sqft","5/23/2024","1716447600000","https://zillow.com/homedetails/769-Warwick-Ave-Thousand-Oaks-CA-91360/16427368_zpid/","34.187817","-118.87669","TOWNHOUSE","635300","3611","https://photos.zillowstatic.com/fp/54267452fa98ce09055fab48dcf95d1c-p_e.jpg"
"1293 Calle De Oro, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","900000","4","2","1602","561.8","8600","sqft","5/23/2024","1716447600000","https://zillow.com/homedetails/1293-Calle-De-Oro-Thousand-Oaks-CA-91360/16436083_zpid/","34.231583","-118.8575","SINGLE_FAMILY","904600","4282","https://photos.zillowstatic.com/fp/5900fddd450705392184b022bd3cc7fe-p_e.jpg"
"666 W San Doval Pl, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","870000","3","2","1241","701.05","7557","sqft","5/22/2024","1716361200000","https://zillow.com/homedetails/666-W-San-Doval-Pl-Thousand-Oaks-CA-91360/16422949_zpid/","34.216156","-118.89528","SINGLE_FAMILY","874600","3745","https://photos.zillowstatic.com/fp/e3e08199fd2cc8a01fb6fc9f11d84db9-p_e.jpg"
"8 Summerfield St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","990000","3","2","1507","656.93","10765","sqft","5/21/2024","1716274800000","https://zillow.com/homedetails/8-Summerfield-St-Thousand-Oaks-CA-91360/16423997_zpid/","34.2193","-118.875175","SINGLE_FAMILY","","4177","https://photos.zillowstatic.com/fp/bcbed5d522971da1828f5db129f7ec84-p_e.jpg"
"193 Prentiss St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1175000","4","2","1626","722.63","10100","sqft","5/21/2024","1716274800000","https://zillow.com/homedetails/193-Prentiss-St-Thousand-Oaks-CA-91360/16424718_zpid/","34.210922","-118.87786","SINGLE_FAMILY","1181300","4688","https://photos.zillowstatic.com/fp/780a1d71016f2c419d82b05b27115340-p_e.jpg"
"477 Serento Cir, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","410000","2","1.5","1184","346.28","3049","sqft","5/14/2024","1715670000000","https://zillow.com/homedetails/477-Serento-Cir-Thousand-Oaks-CA-91360/16423176_zpid/","34.216213","-118.88905","TOWNHOUSE","412400","2888","https://photos.zillowstatic.com/fp/cb6f1887ce570d50a6b8cac259a41731-p_e.jpg"
"1332 Calle Crisantemo, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","850000","3","2","1352","628.7","10000","sqft","5/10/2024","1715324400000","https://zillow.com/homedetails/1332-Calle-Crisantemo-Thousand-Oaks-CA-91360/16480509_zpid/","34.210724","-118.85524","SINGLE_FAMILY","855400","4070","https://photos.zillowstatic.com/fp/07529cd387d08e589cced68a81a56527-p_e.jpg"
"147 Prentiss St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1100000","4","3","1721","639.16","9700","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/147-Prentiss-St-Thousand-Oaks-CA-91360/16424713_zpid/","34.210575","-118.87702","SINGLE_FAMILY","1107400","4839","https://photos.zillowstatic.com/fp/a3f5aa8fd64bfcc8cc7b9048b1ed68b9-p_e.jpg"
"2279 Goldsmith Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1025000","4","2","1623","631.55","8423","sqft","5/6/2024","1714978800000","https://zillow.com/homedetails/2279-Goldsmith-Ave-Thousand-Oaks-CA-91360/69044207_zpid/","34.21","-118.874214","SINGLE_FAMILY","1031900","5054","https://photos.zillowstatic.com/fp/38cf582d7de71c1574ec977ed12e7d7a-p_e.jpg"
"897 E Hillcrest Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","610000","2","1","1025","595.12","5566","sqft","5/3/2024","1714719600000","https://zillow.com/homedetails/897-E-Hillcrest-Dr-Thousand-Oaks-CA-91360/16476062_zpid/","34.181965","-118.86252","SINGLE_FAMILY","581200","3300","https://photos.zillowstatic.com/fp/2e04630a97a93479631743fc015b3959-p_e.jpg"
"1202 Monte Sereno Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","740000","2","3","1395","530.47","1306","sqft","4/30/2024","1714460400000","https://zillow.com/homedetails/1202-Monte-Sereno-Dr-Thousand-Oaks-CA-91360/16426948_zpid/","34.194893","-118.89112","TOWNHOUSE","745400","3565","https://photos.zillowstatic.com/fp/24663498f6499545ba8d7ab1d7026226-p_e.jpg"
"646 E Avenida De Los Arboles, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1050000","4","3","1718","611.18","10237","sqft","4/29/2024","1714374000000","https://zillow.com/homedetails/646-E-Avenida-De-Los-Arboles-Thousand-Oaks-CA-91360/16479837_zpid/","34.217663","-118.86663","SINGLE_FAMILY","1057800","5309","https://photos.zillowstatic.com/fp/fc9ac5b2fe4f3cdb4177d195d3fa162e-p_e.jpg"
"255 Dyer Ct, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","930000","4","2","1626","571.96","10800","sqft","4/26/2024","1714114800000","https://zillow.com/homedetails/255-Dyer-Ct-Thousand-Oaks-CA-91360/16424609_zpid/","34.20771","-118.87131","SINGLE_FAMILY","937300","4290","https://photos.zillowstatic.com/fp/eefbcbc83154576129934afa82bd9c87-p_e.jpg"
"574 W Knollview Ln, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","749000","2","2","1198","625.21","2881","sqft","4/24/2024","1713942000000","https://zillow.com/homedetails/574-W-Knollview-Ln-Thousand-Oaks-CA-91360/16427089_zpid/","34.19129","-118.89162","SINGLE_FAMILY","755100","3516","https://photos.zillowstatic.com/fp/b5c4762b6d6cef43f6c4e0cb44764206-p_e.jpg"
"3237 Calle Quebracho, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","925000","4","2","1725","536.23","0.3111111111111111","acres","4/24/2024","1713942000000","https://zillow.com/homedetails/3237-Calle-Quebracho-Thousand-Oaks-CA-91360/16478487_zpid/","34.225998","-118.868034","SINGLE_FAMILY","932700","4629","https://photos.zillowstatic.com/fp/a58bcf3ab4d0d1af849f111313c59fc3-p_e.jpg"
"942 N Woodlawn Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","820000","3","2","1651","496.67","2730","sqft","4/19/2024","1713510000000","https://zillow.com/homedetails/942-N-Woodlawn-Dr-Thousand-Oaks-CA-91360/16427068_zpid/","34.19108","-118.89199","TOWNHOUSE","827300","4104","https://photos.zillowstatic.com/fp/d3da2089ab12a7baa8d35897ab01f82f-p_e.jpg"
"3198 N Big Sky Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","962000","4","2","1450","663.45","7191","sqft","4/19/2024","1713510000000","https://zillow.com/homedetails/3198-N-Big-Sky-Dr-Thousand-Oaks-CA-91360/16428399_zpid/","34.22287","-118.90106","SINGLE_FAMILY","970500","5003","https://photos.zillowstatic.com/fp/2a538410954056d19cda19f130939cb8-p_e.jpg"
"458 Cosmos Ct, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","867000","3","2","1569","552.58","8421","sqft","4/18/2024","1713423600000","https://zillow.com/homedetails/458-Cosmos-Ct-Thousand-Oaks-CA-91360/16429173_zpid/","34.21822","-118.88953","SINGLE_FAMILY","874800","4033","https://photos.zillowstatic.com/fp/3605f8c11f6565e993a5d457d1905ba1-p_e.jpg"
"2957 Rollings Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","950000","3","2","1704","557.51","0.2895316804407714","acres","4/15/2024","1713164400000","https://zillow.com/homedetails/2957-Rollings-Ave-Thousand-Oaks-CA-91360/16479097_zpid/","34.2194","-118.85701","SINGLE_FAMILY","958900","4148","https://photos.zillowstatic.com/fp/c63c4227335b5344c159808e510cff9b-p_e.jpg"
"2977 Calle Estepa, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","770000","3","2","1268","607.26","0.2699954086317723","acres","4/12/2024","1712905200000","https://zillow.com/homedetails/2977-Calle-Estepa-Thousand-Oaks-CA-91360/16478872_zpid/","34.22056","-118.861786","SINGLE_FAMILY","777600","4439","https://photos.zillowstatic.com/fp/853aabb5ad3234d5538248b133e15090-p_e.jpg"
"2379 Sirius St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1030000","3","2","1447","711.82","10402.128","sqft","4/4/2024","1712214000000","https://zillow.com/homedetails/2379-Sirius-St-Thousand-Oaks-CA-91360/16423690_zpid/","34.215813","-118.880936","SINGLE_FAMILY","1041300","3710","https://photos.zillowstatic.com/fp/8ad30558e87382a453565a3f236eecf3-p_e.jpg"
"3626 Birdsong Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","990000","3","2","1625","609.23","8958","sqft","4/4/2024","1712214000000","https://zillow.com/homedetails/3626-Birdsong-Ave-Thousand-Oaks-CA-91360/16479757_zpid/","34.228954","-118.86466","SINGLE_FAMILY","1000900","3480","https://photos.zillowstatic.com/fp/254011ace6fae91d2b67b829b0a8c3fd-p_e.jpg"
"559 Houston Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","815000","3","2","1286","633.75","4800","sqft","4/1/2024","1711954800000","https://zillow.com/homedetails/559-Houston-Dr-Thousand-Oaks-CA-91360/16476195_zpid/","34.186054","-118.86326","SINGLE_FAMILY","824300","4146","https://photos.zillowstatic.com/fp/3d214be97753b8fdcffb3d36ffde841e-p_e.jpg"
"761 Glen Oaks Rd, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","750000","3","2","1056","710.23","5910","sqft","3/28/2024","1711609200000","https://zillow.com/homedetails/761-Glen-Oaks-Rd-Thousand-Oaks-CA-91360/16476168_zpid/","34.183125","-118.86456","SINGLE_FAMILY","759100","3700","https://photos.zillowstatic.com/fp/797b44ba1e0ef89b85f769568409d53f-p_e.jpg"
"1298 Uppingham Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1018000","4","2","1616","629.95","9327","sqft","3/28/2024","1711609200000","https://zillow.com/homedetails/1298-Uppingham-Dr-Thousand-Oaks-CA-91360/16479064_zpid/","34.22078","-118.857086","SINGLE_FAMILY","1030300","4588","https://photos.zillowstatic.com/fp/a3dae56998c636e9cf8c6f68b334570a-p_e.jpg"
