"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"723 Via Sedona, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2800000","5","6","4846","577.8","0.4195592286501377","acres","9/27/2024","1727420400000","https://zillow.com/homedetails/723-Via-Sedona-Thousand-Oaks-CA-91320/63031183_zpid/","34.1646","-118.99565","SINGLE_FAMILY","2800400","10702","https://photos.zillowstatic.com/fp/b5d7f0e15637cef391b4982a35d0c5b1-p_e.jpg"
"395 Sundance St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1025000","3","2","1569","653.28","9273","sqft","9/26/2024","1727334000000","https://zillow.com/homedetails/395-Sundance-St-Thousand-Oaks-CA-91360/16428904_zpid/","34.223892","-118.88724","SINGLE_FAMILY","1025200","4076","https://photos.zillowstatic.com/fp/ef38154e097b05dd6c184bf23070d4a0-p_e.jpg"
"2466 Dillon Ct, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","980000","3","2","1281","765.03","10775","sqft","9/26/2024","1727334000000","https://zillow.com/homedetails/2466-Dillon-Ct-Thousand-Oaks-CA-91360/16429539_zpid/","34.21249","-118.88755","SINGLE_FAMILY","980200","3967","https://photos.zillowstatic.com/fp/bcab7414ca8048752bc9f168753888ed-p_e.jpg"
"1159 Burtonwood Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1050000","3","3","1722","609.76","10455","sqft","9/26/2024","1727334000000","https://zillow.com/homedetails/1159-Burtonwood-Ave-Thousand-Oaks-CA-91360/16481804_zpid/","34.193874","-118.86459","SINGLE_FAMILY","1050200","4459","https://photos.zillowstatic.com/fp/a60fba9fd4e7ddb1292257611d29af97-p_e.jpg"
"997 Brook Meadow Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","10500000","6","13","14997","700.14","4.16","acres","9/26/2024","1727334000000","https://zillow.com/homedetails/997-Brook-Meadow-Ct-Westlake-Village-CA-91362/16484293_zpid/","34.17999","-118.80891","SINGLE_FAMILY","10501700","8691","https://photos.zillowstatic.com/fp/616c67a0eb0c12371dbf174dce208903-p_e.jpg"
"434 W Avenida De Las Flores, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","899000","4","2","1566","574.07","8576","sqft","9/25/2024","1727247600000","https://zillow.com/homedetails/434-W-Avenida-De-Las-Flores-Thousand-Oaks-CA-91360/16429555_zpid/","34.211494","-118.8876","SINGLE_FAMILY","899200","3878","https://photos.zillowstatic.com/fp/8e81886f273e368d68daf127dbd14c74-p_e.jpg"
"2021 Simsbury Ct, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1220000","3","2","1845","661.25","0.2604224058769513","acres","9/25/2024","1727247600000","https://zillow.com/homedetails/2021-Simsbury-Ct-Thousand-Oaks-CA-91360/16429644_zpid/","34.20565","-118.89536","SINGLE_FAMILY","1220100","4796","https://photos.zillowstatic.com/fp/11b844288dc7e7ce61bb9e000d58a57b-p_e.jpg"
"2186 Aspenpark Ct, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","980000","3","2","1323","740.74","6362","sqft","9/25/2024","1727247600000","https://zillow.com/homedetails/2186-Aspenpark-Ct-Thousand-Oaks-CA-91362/16430023_zpid/","34.209743","-118.83428","SINGLE_FAMILY","983600","4081","https://photos.zillowstatic.com/fp/7505add7b92084dbaa26c4005a32892a-p_e.jpg"
"5344 Long Shadow Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","4350000","4","5","5623","773.61","0.32410468319559227","acres","9/25/2024","1727247600000","https://zillow.com/homedetails/5344-Long-Shadow-Ct-Westlake-Village-CA-91362/16487714_zpid/","34.190334","-118.79665","SINGLE_FAMILY","4350200","18069","https://photos.zillowstatic.com/fp/cc5e3eed907e1152d45843eda575dbf5-p_e.jpg"
"1065 Via Adorna, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2190000","4","3","3230","678.02","0.434366391184573","acres","9/24/2024","1727161200000","https://zillow.com/homedetails/1065-Via-Adorna-Thousand-Oaks-CA-91320/16412295_zpid/","34.157543","-118.97322","SINGLE_FAMILY","2190200","6435","https://photos.zillowstatic.com/fp/401bfcc3980095c57adfa6289857cdde-p_e.jpg"
"1849 Seabreeze St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1450000","4","4","3133","462.82","6360","sqft","9/24/2024","1727161200000","https://zillow.com/homedetails/1849-Seabreeze-St-Thousand-Oaks-CA-91320/52468860_zpid/","34.201355","-118.91841","SINGLE_FAMILY","1450500","5593","https://photos.zillowstatic.com/fp/e7372f5e57f349fd7a37afaabdc71021-p_e.jpg"
"93 Via La Cima, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1875000","5","5","4124","454.66","0.45713957759412305","acres","9/23/2024","1727074800000","https://zillow.com/homedetails/93-Via-La-Cima-Thousand-Oaks-CA-91320/16412996_zpid/","34.18032","-118.9837","SINGLE_FAMILY","1875200","7742","https://photos.zillowstatic.com/fp/1777a6a613fb54e260b20fb22a2d056e-p_e.jpg"
"745 S Kenmore Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1070000","4","4","2043","523.74","10369","sqft","9/23/2024","1727074800000","https://zillow.com/homedetails/745-S-Kenmore-Cir-Thousand-Oaks-CA-91320/16469451_zpid/","34.16558","-118.95004","SINGLE_FAMILY","1070100","4713","https://photos.zillowstatic.com/fp/31b857e1e813246c32a94f3226f2ec76-p_e.jpg"
"610 Orangewood Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","799000","2","1","816","979.17","7100","sqft","9/23/2024","1727074800000","https://zillow.com/homedetails/610-Orangewood-Ave-Thousand-Oaks-CA-91320/16469663_zpid/","34.16672","-118.94194","SINGLE_FAMILY","798900","3065","https://photos.zillowstatic.com/fp/8a5bc7de90c8fedad9a6bad23911d68e-p_e.jpg"
"1854 Woodside Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1135000","4","3","2187","518.98","7411","sqft","9/20/2024","1726815600000","https://zillow.com/homedetails/1854-Woodside-Dr-Thousand-Oaks-CA-91362/16431246_zpid/","34.217384","-118.84486","SINGLE_FAMILY","1134700","4841","https://photos.zillowstatic.com/fp/41bf20f8b60c1fc7dc7879ea0fd69873-p_e.jpg"
"2512 Kensington Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1050000","4","3","3014","348.37","10397","sqft","9/20/2024","1726815600000","https://zillow.com/homedetails/2512-Kensington-Ave-Thousand-Oaks-CA-91362/16432812_zpid/","34.212883","-118.83135","SINGLE_FAMILY","1050100","6727","https://photos.zillowstatic.com/fp/68e7ddee32976b01a144e2d4d96dd5ea-p_e.jpg"
"1523 Calle Artigas, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1060000","4","3","1962","540.27","9600","sqft","9/20/2024","1726815600000","https://zillow.com/homedetails/1523-Calle-Artigas-Thousand-Oaks-CA-91360/16435797_zpid/","34.23941","-118.85043","SINGLE_FAMILY","1060100","5155","https://photos.zillowstatic.com/fp/43e7565d3f072bbbf2a3b431f14f93ac-p_e.jpg"
"876 Calle Margarita, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","765000","3","1","979","781.41","10000","sqft","9/20/2024","1726815600000","https://zillow.com/homedetails/876-Calle-Margarita-Thousand-Oaks-CA-91360/16480992_zpid/","34.209084","-118.863556","SINGLE_FAMILY","","3486","https://photos.zillowstatic.com/fp/6440ccc697b21613bc0eeff9373d8e3d-p_e.jpg"
"2081 El Monte Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1625000","5","4","3379","480.91","0.326010101010101","acres","9/20/2024","1726815600000","https://zillow.com/homedetails/2081-El-Monte-Dr-Thousand-Oaks-CA-91362/16482384_zpid/","34.204163","-118.841606","SINGLE_FAMILY","1625100","7769","https://photos.zillowstatic.com/fp/6df1715f2bc767368eb7fba8ae152a95-p_e.jpg"
"3254 N Medicine Bow Ct, Westlake Village, CA 91362","91362","Westlake Village","CA","1476000","5","3","2637","559.73","7922","sqft","9/20/2024","1726815600000","https://zillow.com/homedetails/3254-N-Medicine-Bow-Ct-Westlake-Village-CA-91362/16484183_zpid/","34.169277","-118.82883","SINGLE_FAMILY","1476100","7198","https://photos.zillowstatic.com/fp/1fbc937a4d7a4c48063a83f3808e82c5-p_e.jpg"
"1715 Misty Creek Rd, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","2900000","5","3","3330","870.87","0.49428374655647384","acres","9/20/2024","1726815600000","https://zillow.com/homedetails/1715-Misty-Creek-Rd-Thousand-Oaks-CA-91362/16488703_zpid/","34.19465","-118.79034","SINGLE_FAMILY","2900200","7744","https://photos.zillowstatic.com/fp/4be2a8729a85a2c47a978677a1ff5163-p_e.jpg"
"1364 Roselawn Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1100000","3","3","3140","350.32","0.5882690541781451","acres","9/19/2024","1726729200000","https://zillow.com/homedetails/1364-Roselawn-Ave-Thousand-Oaks-CA-91362/16483561_zpid/","34.195217","-118.8392","SINGLE_FAMILY","1099900","7082","https://photos.zillowstatic.com/fp/ff3c5665c3dab04189b314c71d3cbbaa-p_e.jpg"
"1709 E Calle Artigas, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","787250","3","2","1442","545.94","8000","sqft","9/18/2024","1726642800000","https://zillow.com/homedetails/1709-E-Calle-Artigas-Thousand-Oaks-CA-91360/16435711_zpid/","34.240177","-118.84619","SINGLE_FAMILY","787100","4101","https://photos.zillowstatic.com/fp/a9fdd3f129a43ce28b7d30a96a2eed3b-p_e.jpg"
"429 Encino Vista Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1880000","4","3","2545","738.7","0.640495867768595","acres","9/18/2024","1726642800000","https://zillow.com/homedetails/429-Encino-Vista-Dr-Thousand-Oaks-CA-91362/16476457_zpid/","34.184044","-118.85955","SINGLE_FAMILY","1879600","6452","https://photos.zillowstatic.com/fp/ece09d849089f9c89ed8c40c8bbe0c5d-p_e.jpg"
"3576 Erinlea Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1150000","3","3","1699","676.87","8193","sqft","9/17/2024","1726556400000","https://zillow.com/homedetails/3576-Erinlea-Ave-Thousand-Oaks-CA-91320/16469123_zpid/","34.156563","-118.950874","SINGLE_FAMILY","1150100","4126","https://photos.zillowstatic.com/fp/2ce4eb28ef7dd1ac1d394ab4d0d12d02-p_e.jpg"
"873 Tamlei Ave, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1525000","4","3","2492","611.96","0.459366391184573","acres","9/17/2024","1726556400000","https://zillow.com/homedetails/873-Tamlei-Ave-Thousand-Oaks-CA-91362/16482726_zpid/","34.189648","-118.85031","SINGLE_FAMILY","1525100","6830","https://photos.zillowstatic.com/fp/96c593a54760fc3b1df496e04de561fd-p_e.jpg"
"415 Arcturus St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1020000","4","2","1914","532.92","10700","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/415-Arcturus-St-Thousand-Oaks-CA-91360/16423834_zpid/","34.21608","-118.86943","SINGLE_FAMILY","1020100","4992","https://photos.zillowstatic.com/fp/4d305bd5a1530a62454214981268aa05-p_e.jpg"
"186 W Sidlee St, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1550000","4","3","2655","583.8","0.35241046831955924","acres","9/16/2024","1726470000000","https://zillow.com/homedetails/186-W-Sidlee-St-Thousand-Oaks-CA-91360/16425380_zpid/","34.208767","-118.881546","SINGLE_FAMILY","1550100","6530","https://photos.zillowstatic.com/fp/1fc11cd7afb2f054c76cd5c1b82f7262-p_e.jpg"
"2052 Kirtland Cir, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1400000","4","3","2604","537.63","10600","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/2052-Kirtland-Cir-Thousand-Oaks-CA-91360/16429634_zpid/","34.206078","-118.89371","SINGLE_FAMILY","1391400","5928","https://photos.zillowstatic.com/fp/c0c04ce61ba6f6bad674259faf401f58-p_e.jpg"
"2772 Autumn Ridge Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","2295000","5","5","3500","655.71","0.3991505968778696","acres","9/16/2024","1726470000000","https://zillow.com/homedetails/2772-Autumn-Ridge-Dr-Thousand-Oaks-CA-91362/16430259_zpid/","34.216995","-118.81499","SINGLE_FAMILY","2295200","8142","https://photos.zillowstatic.com/fp/014c810eae4fe1e8a8904fc7b0a5b7d1-p_e.jpg"
"2485 Whitechapel Pl, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1300000","4","3","2568","506.23","8505","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/2485-Whitechapel-Pl-Thousand-Oaks-CA-91362/16433188_zpid/","34.22015","-118.83199","SINGLE_FAMILY","1300100","5479","https://photos.zillowstatic.com/fp/4c227202c8e06ade7841b158d862152e-p_e.jpg"
"3943 Via Verde, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1499000","4","3","2273","659.48","10471.824","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/3943-Via-Verde-Thousand-Oaks-CA-91360/16436383_zpid/","34.233505","-118.85103","SINGLE_FAMILY","1498300","5146","https://photos.zillowstatic.com/fp/d7968d20c0759a70d861c746f8b54ead-p_e.jpg"
"2391 Yew Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","755000","3","2","1525","495.08","6098","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/2391-Yew-Dr-Thousand-Oaks-CA-91320/16467863_zpid/","34.180443","-118.9288","SINGLE_FAMILY","897400","4311","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.180442810058594,-118.92880249023438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XGaWJKNJViNTykDzp6I5RK-867I="
"2908 Blazing Star Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1265000","4","3","2625","481.9","2625","sqft","9/16/2024","1726470000000","https://zillow.com/homedetails/2908-Blazing-Star-Dr-Thousand-Oaks-CA-91362/52465688_zpid/","34.217567","-118.823","SINGLE_FAMILY","1279300","5539","https://photos.zillowstatic.com/fp/8aa8f648e93a000e281a0dbd3978f5fc-p_e.jpg"
"1335 Norman Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","900000","5","3","2182","412.47","9500","sqft","9/13/2024","1726210800000","https://zillow.com/homedetails/1335-Norman-Ave-Thousand-Oaks-CA-91360/16425469_zpid/","34.19641","-118.87263","SINGLE_FAMILY","1183200","6056","https://photos.zillowstatic.com/fp/69e05944e3eff1f83e0bf4d54ea10dae-p_e.jpg"
"1689 N Marian Ave, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1260000","5","4","2557","492.76","0.4588154269972452","acres","9/13/2024","1726210800000","https://zillow.com/homedetails/1689-N-Marian-Ave-Thousand-Oaks-CA-91360/16471337_zpid/","34.2013","-118.892105","SINGLE_FAMILY","1260100","7991","https://photos.zillowstatic.com/fp/9920c6d3061dced08e4ad4899863e39f-p_e.jpg"
"1130 Coventry Dr, Thousand Oaks, CA 91360","91360","Thousand Oaks","CA","1177500","4","3","2265","519.87","10600","sqft","9/13/2024","1726210800000","https://zillow.com/homedetails/1130-Coventry-Dr-Thousand-Oaks-CA-91360/69037352_zpid/","34.19233","-118.86855","SINGLE_FAMILY","1177500","5823","https://photos.zillowstatic.com/fp/c8d9577e3a74677d66ed85a58dd7149e-p_e.jpg"
"4579 Via Del Rancho, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1485025","4","4","3178","467.28","7461","sqft","9/12/2024","1726124400000","https://zillow.com/homedetails/4579-Via-Del-Rancho-Thousand-Oaks-CA-91320/16412549_zpid/","34.164803","-118.97309","SINGLE_FAMILY","1485100","6759","https://photos.zillowstatic.com/fp/6f1b87bca966090f07b915618ef839b9-p_e.jpg"
"461 Via De La Luz, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1485000","4","3","2313","642.02","10631","sqft","9/12/2024","1726124400000","https://zillow.com/homedetails/461-Via-De-La-Luz-Thousand-Oaks-CA-91320/54899374_zpid/","34.17087","-118.97951","SINGLE_FAMILY","1485100","5347","https://photos.zillowstatic.com/fp/aaf2d6de58d99fa6b4255b1b26316a3e-p_e.jpg"
"1888 Burning Tree Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","850000","3","2","1080","787.04","4631","sqft","9/11/2024","1726038000000","https://zillow.com/homedetails/1888-Burning-Tree-Dr-Thousand-Oaks-CA-91362/16431044_zpid/","34.213005","-118.844","SINGLE_FAMILY","850100","3620","https://photos.zillowstatic.com/fp/a2d352bcf61d63636f155a1e294e803e-p_e.jpg"
"4 N Northam Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","820000","3","2","1736","472.35","0.2865013774104683","acres","9/11/2024","1726038000000","https://zillow.com/homedetails/4-N-Northam-Ave-Thousand-Oaks-CA-91320/16467695_zpid/","34.17746","-118.92573","SINGLE_FAMILY","820100","4283","https://photos.zillowstatic.com/fp/e86ed43f8daed155cd5150655fcca8b6-p_e.jpg"
"2791 Michael Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1225000","4","3","1946","629.5","8019","sqft","9/11/2024","1726038000000","https://zillow.com/homedetails/2791-Michael-Dr-Thousand-Oaks-CA-91320/16470246_zpid/","34.183334","-118.93539","SINGLE_FAMILY","","4471","https://photos.zillowstatic.com/fp/0d574bdc5df49b8a0907938c4d780bd5-p_e.jpg"
"3836 Sunset Knolls Dr, Thousand Oaks, CA 91362","91362","Thousand Oaks","CA","1190681","4","3","2603","457.43","7802","sqft","9/10/2024","1725951600000","https://zillow.com/homedetails/3836-Sunset-Knolls-Dr-Thousand-Oaks-CA-91362/16436773_zpid/","34.231182","-118.84299","SINGLE_FAMILY","1190900","5909","https://photos.zillowstatic.com/fp/109ef0321a599fc0c58748a7478ec9e0-p_e.jpg"
"3457 Gloria Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","765000","3","2","1716","445.8","7900","sqft","9/10/2024","1725951600000","https://zillow.com/homedetails/3457-Gloria-Dr-Thousand-Oaks-CA-91320/16474706_zpid/","34.190414","-118.949036","SINGLE_FAMILY","765100","3697","https://photos.zillowstatic.com/fp/d2941d15dbc3b5700160b9c45cca8ea8-p_e.jpg"
"3271 Frankie Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","685000","3","2","1241","551.97","7840","sqft","9/10/2024","1725951600000","https://zillow.com/homedetails/3271-Frankie-Dr-Thousand-Oaks-CA-91320/16474733_zpid/","34.190407","-118.94553","SINGLE_FAMILY","686400","3552","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.190406799316406,-118.9455337524414&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ctAhyduMpRvr40u-euhn6wQaVZc="
